,Link,Num
71,/biz/7-eleven-chicago-146?osq=cafe,94
72,/biz/mcdonalds-chicago-188?osq=cafe,94
73,/biz/7-eleven-chicago-152?osq=cafe,94
74,/biz/7-eleven-chicago-53?osq=cafe,94
75,/biz/haifa-cafe-chicago-8?osq=cafe,94
76,/biz/first-slice-pie-cafe-evanston?osq=cafe,94
77,/biz/newport-coffee-house-bannockburn?osq=cafe,94
78,/biz/coffee-beanery-lincolnwood?osq=cafe,94
79,/biz/starbucks-chicago-147?osq=cafe,94
80,/biz/starbucks-chicago-430?osq=cafe,95
81,/biz/stellas-place-elmwood-park?osq=cafe,95
82,/biz/starbucks-chicago-153?osq=cafe,95
83,/biz/dunkin-donuts-chicago-77?osq=cafe,95
84,/biz/dunkin-donuts-chicago-115?osq=cafe,95
85,/biz/nm-cafe-oakbrook?osq=cafe,95
86,/biz/midway-market-chicago?osq=cafe,95
87,/biz/mcdonalds-chicago-88?osq=cafe,95
88,/biz/starbucks-chicago-338?osq=cafe,95
89,/biz/dunkin-donuts-chicago-317?osq=cafe,95
90,/biz/starbucks-chicago-120?osq=cafe,96
91,/biz/starbucks-chicago-256?osq=cafe,96
92,/biz/starbucks-chicago-342?osq=cafe,96
93,/biz/7-eleven-chicago-134?osq=cafe,96
94,/biz/kerelys-cuban-cafe-and-pizzeria-chicago-3?osq=cafe,96
95,/biz/starbucks-chicago-304?osq=cafe,96
96,/biz/dunkin-donuts-chicago-119?osq=cafe,96
97,/biz/jgc-international-chicago?osq=cafe,96
98,/biz/stray-hen-cafe-elmhurst?osq=cafe,96
99,/biz/dunkin-donuts-chicago-293?osq=cafe,96
100,/biz/starbucks-chicago-320?osq=cafe,97
101,/biz/d4-irish-pub-and-cafe-chicago?osq=cafe,97
102,/biz/7-eleven-chicago-154?osq=cafe,97
103,/biz/starbucks-chicago-387?osq=cafe,97
104,/biz/starbucks-chicago-245?osq=cafe,97
105,/biz/dunkin-donuts-chicago-71?osq=cafe,97
106,/biz/dunkin-donuts-chicago-126?osq=cafe,97
107,/biz/releaf-matcha-caf%C3%A9-arlington-heights?osq=cafe,97
108,/biz/starbucks-chicago-450?osq=cafe,97
109,/biz/starbucks-chicago-442?osq=cafe,97
110,/biz/starbucks-chicago-363?osq=cafe,98
111,/biz/fork-and-spoon-cafe-lemont?osq=cafe,98
112,/biz/starbucks-chicago-133?osq=cafe,98
113,/biz/cozy-corner-coffee-shop-oak-park-3?osq=cafe,98
114,/biz/dunkin-donuts-chicago-99?osq=cafe,98
115,/biz/starbucks-chicago-208?osq=cafe,98
116,/biz/starbucks-chicago-154?osq=cafe,98
117,/biz/7-eleven-chicago-26?osq=cafe,98
118,/biz/chaube-coffee-roasters-deerfield?osq=cafe,98
119,/biz/big-es-coffee-lounge-chicago?osq=cafe,98
120,/biz/dunkin-donuts-chicago-122?osq=cafe,99
121,/biz/7-eleven-chicago-18?osq=cafe,99
122,/biz/dunkin-donuts-chicago-181?osq=cafe,99
123,/biz/starbucks-chicago-122?osq=cafe,99
124,/biz/starbucks-chicago-426?osq=cafe,99
125,/biz/ashbary-coffee-house-willow-springs?osq=cafe,99
126,/biz/7-eleven-chicago-11?osq=cafe,99
127,/biz/starbucks-chicago-290?osq=cafe,99
128,/biz/starbucks-chicago-410?osq=cafe,99
129,/biz/starbucks-chicago-355?osq=cafe,99
,Link,Num
,Link,Num
,Link,Num
