js-analytics-click href,photo-box-img src,user-display-name,user-location,friend-count,friend-count 2,review-count,review-count 2,photo-count,icon_svg href 3,photo-count 2,arrange href,icon_svg href 4,action-link_label,arrange href 2,action-link_label 2,arrange href 3,action-link_label 3,arrange href 4,action-link_label 4,arrange href 5,action-link_label 5,arrange href 6,action-link_label 6,offscreen src,rating-qualifier,review-content,voting-intro,vote-type,vote-type 2,vote-type 3,u-space-b3,u-space-b3 src,u-space-b2,ybtn,js-maybe-later-button,chiclet-link href,tooltip,icon_svg href 14,count,count 2,count 3
https://www.yelp.com/user_details?userid=xOSVSWC-A7XUfwAhV75C2A,https://s3-media3.fl.yelpcdn.com/photo/esoXM9i7jkjV91ib_RTywA/60s.jpg,Erin H.,"Chicago, IL",friends,53,reviews,41,photos,[object Object],6,https://www.yelp.com/biz_share/8GsdzHZo31TGQFaJQWS5Ag/review/gdK-OxnYx58jGx-4SGe0LQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=gdK-OxnYx58jGx-4SGe0LQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D80&user_id=xOSVSWC-A7XUfwAhV75C2A,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=xOSVSWC-A7XUfwAhV75C2A&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D80,Send message,https://www.yelp.com/following_user/add?dst_user_id=xOSVSWC-A7XUfwAhV75C2A&previous_url=https://www.yelp.com/biz/gallery-cafe-chicago?start=80,Follow Erin H.,https://www.yelp.com/following_user/remove?dst_user_id=xOSVSWC-A7XUfwAhV75C2A&previous_url=https://www.yelp.com/biz/gallery-cafe-chicago?start=80,Stop following Erin H.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,7/7/2013,"Great coffee and I LOVE their breakfast sandwiches.  The only drawback is they seem to be understaffed in the mornings.  Only ONE person works the first couple of hours.  So if you want a breakfast sandwich, be prepared to wait OR call in the order.",Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=8GsdzHZo31TGQFaJQWS5Ag&flag_id=gdK-OxnYx58jGx-4SGe0LQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D80,Report review,[object Object],,,
https://www.yelp.com/user_details?userid=x3bZPnbGosoXyYCFmB-3nA,https://s3-media4.fl.yelpcdn.com/photo/L5u4mrYmwWy_MyML1oB0cA/60s.jpg,Trinidad F.,"Maywood, IL",friends,214,reviews,114,photos,[object Object],4,https://www.yelp.com/biz_share/8GsdzHZo31TGQFaJQWS5Ag/review/Tn6JR1ETLFyRpDIo6CcLBg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=Tn6JR1ETLFyRpDIo6CcLBg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D80&user_id=x3bZPnbGosoXyYCFmB-3nA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=x3bZPnbGosoXyYCFmB-3nA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D80,Send message,https://www.yelp.com/following_user/add?dst_user_id=x3bZPnbGosoXyYCFmB-3nA&previous_url=https://www.yelp.com/biz/gallery-cafe-chicago?start=80,Follow Trinidad F.,https://www.yelp.com/following_user/remove?dst_user_id=x3bZPnbGosoXyYCFmB-3nA&previous_url=https://www.yelp.com/biz/gallery-cafe-chicago?start=80,Stop following Trinidad F.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,12/7/2009,I really enjoyed this place. I ordered a large Iced Tea and a tuna sandwich since I was dying due to lack of protein.  I don't eat fish but it was my last choice and so I went for it. I noticed that their tuna has no mayo in it which was a plus.  The guys at the counter took a while to notice I was ready to order. Lol. So heres what made coming here a great experince...they were playing all the songs from SCHOOL HOUSE ROCK!!!!! I was totally feelin it!!!! I was in love.  The Iced Tea was good. Very refreshing. The tuna was good. I had no complaints. It had carrots which added a nice texture to it.  Overall the food was good and the experience was ok.  The staff needs to pay a bit more attention to the customers though.,2 people voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=8GsdzHZo31TGQFaJQWS5Ag&flag_id=Tn6JR1ETLFyRpDIo6CcLBg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D80,Report review,,2,,
https://www.yelp.com/user_details?userid=-DgZGXZEsI9sLY9SCI5nTA,https://s3-media3.fl.yelpcdn.com/photo/fuM-ezTIWN7AnfU5wAo8IA/60s.jpg,Sabrina C.,"Chicago, IL",friends,9,reviews,15,,,,https://www.yelp.com/biz_share/8GsdzHZo31TGQFaJQWS5Ag/review/zJboyvWJW2ETWsHjLH6mNA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=zJboyvWJW2ETWsHjLH6mNA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D80&user_id=-DgZGXZEsI9sLY9SCI5nTA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=-DgZGXZEsI9sLY9SCI5nTA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D80,Send message,https://www.yelp.com/following_user/add?dst_user_id=-DgZGXZEsI9sLY9SCI5nTA&previous_url=https://www.yelp.com/biz/gallery-cafe-chicago?start=80,Follow Sabrina C.,https://www.yelp.com/following_user/remove?dst_user_id=-DgZGXZEsI9sLY9SCI5nTA&previous_url=https://www.yelp.com/biz/gallery-cafe-chicago?start=80,Stop following Sabrina C.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,3/23/2013,"My friend recently took me here. I love this coffee shop already. Very eclectic music selection, friendly baristas, nice atmosphere, big window. The cut out newspaper horoscope made me smile. The coffee was great. We ordered a latte and a mocha latte. Both were tasty. Will be returning here very soon. :)",Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=8GsdzHZo31TGQFaJQWS5Ag&flag_id=zJboyvWJW2ETWsHjLH6mNA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D80,Report review,,,,
https://www.yelp.com/user_details?userid=n8clnhE0DKfvE_6gr5vgZA,https://s3-media4.fl.yelpcdn.com/photo/7YWZ6X3idt4UOlB8IM0ZRg/60s.jpg,Nicole B.,"Chicago, IL",friends,5,reviews,47,photos,[object Object],12,https://www.yelp.com/biz_share/8GsdzHZo31TGQFaJQWS5Ag/review/SBy6l-ngrhljSDz48MX3Ig,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=SBy6l-ngrhljSDz48MX3Ig&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D80&user_id=n8clnhE0DKfvE_6gr5vgZA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=n8clnhE0DKfvE_6gr5vgZA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D80,Send message,https://www.yelp.com/following_user/add?dst_user_id=n8clnhE0DKfvE_6gr5vgZA&previous_url=https://www.yelp.com/biz/gallery-cafe-chicago?start=80,Follow Nicole B.,https://www.yelp.com/following_user/remove?dst_user_id=n8clnhE0DKfvE_6gr5vgZA&previous_url=https://www.yelp.com/biz/gallery-cafe-chicago?start=80,Stop following Nicole B.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,7/7/2010,"I just wanted to note that lately the shakes have not been tasting so great; they seem almost watered down or something.  I've heard this from a few other people too.  Hopefully its a few isolated incidents. On another note, the people that work here have seemed to get a little friendlier lately as well.",Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=8GsdzHZo31TGQFaJQWS5Ag&flag_id=SBy6l-ngrhljSDz48MX3Ig&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D80,Report review,[object Object],,,
https://www.yelp.com/user_details?userid=2JCN_sAd7vFcT75jbV43qQ,https://s3-media4.fl.yelpcdn.com/photo/DlSdYLA43x2VJkTJtuLWBQ/60s.jpg,Jason C.,"Chicago, IL",friends,9,reviews,30,photos,[object Object],20,https://www.yelp.com/biz_share/8GsdzHZo31TGQFaJQWS5Ag/review/YXZjIheyMmhxivI3AqMZ_Q,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=YXZjIheyMmhxivI3AqMZ_Q&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D80&user_id=2JCN_sAd7vFcT75jbV43qQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=2JCN_sAd7vFcT75jbV43qQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D80,Send message,https://www.yelp.com/following_user/add?dst_user_id=2JCN_sAd7vFcT75jbV43qQ&previous_url=https://www.yelp.com/biz/gallery-cafe-chicago?start=80,Follow Jason C.,https://www.yelp.com/following_user/remove?dst_user_id=2JCN_sAd7vFcT75jbV43qQ&previous_url=https://www.yelp.com/biz/gallery-cafe-chicago?start=80,Stop following Jason C.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,2/9/2009,"I want so badly for this place to be good.  It has a great location and could be such a great replacement for much that has been lost in this neighborhood ... but, it's just not.I won't be as strong about the coffee comments as others, the coffee/food here in my opinion is just okay.What makes this place truly disappointing is the ""service""... I'm so disappointed with the level of service here.  *Really* slow... they just generally couldn't care less.  God help you if you visit before closing.Sadly, you can go just up the street to Starbucks - or North on Damen to several other more friendly coffee/sandwich shops.I'm very hopeful that one day something will change here.",5 people voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=8GsdzHZo31TGQFaJQWS5Ag&flag_id=YXZjIheyMmhxivI3AqMZ_Q&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D80,Report review,,4,3,2
https://www.yelp.com/user_details?userid=TtwhWwNSqDv64M2EnYZE8g,https://s3-media2.fl.yelpcdn.com/photo/7FDdMktHqasdr7DhXd-WRw/60s.jpg,Michael S.,"Jalisco, Mexico",friends,548,reviews,853,photos,[object Object],283,https://www.yelp.com/biz_share/8GsdzHZo31TGQFaJQWS5Ag/review/ODnDp-gG5YdnkAyMRW7nDA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=ODnDp-gG5YdnkAyMRW7nDA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D80&user_id=TtwhWwNSqDv64M2EnYZE8g,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=TtwhWwNSqDv64M2EnYZE8g&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D80,Send message,https://www.yelp.com/following_user/add?dst_user_id=TtwhWwNSqDv64M2EnYZE8g&previous_url=https://www.yelp.com/biz/gallery-cafe-chicago?start=80,Follow Michael S.,https://www.yelp.com/following_user/remove?dst_user_id=TtwhWwNSqDv64M2EnYZE8g&previous_url=https://www.yelp.com/biz/gallery-cafe-chicago?start=80,Stop following Michael S.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,1/8/2009,"What a waste of real estate.I've been here twice. Both times sucked. Here, in reverse chronological order, is why I'll never go again:Today, figuring a second chance was fair, I walked in and smelled nothing but burned coffee - - you know, that rank smell when coffee has been sitting in a pot, on the burner, for way too long.Yuck.The first time I patronized this place the Americano was so hot it was undrinkable. I told the lady it was way too hot and asked that she remake it. She brought me an ice cube.",14 people voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=8GsdzHZo31TGQFaJQWS5Ag&flag_id=ODnDp-gG5YdnkAyMRW7nDA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D80,Report review,,8,11,4
https://www.yelp.com/user_details?userid=4Jp8CJFsiOXolPpdvJWLgQ,https://s3-media1.fl.yelpcdn.com/photo/ETbsUxn4utC49fIOef1eww/60s.jpg,Carter G.,"Chicago, IL",friends,21,reviews,43,photos,[object Object],2,https://www.yelp.com/biz_share/8GsdzHZo31TGQFaJQWS5Ag/review/4h52Dx-g7sGgzDnOieo7IA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=4h52Dx-g7sGgzDnOieo7IA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D80&user_id=4Jp8CJFsiOXolPpdvJWLgQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=4Jp8CJFsiOXolPpdvJWLgQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D80,Send message,https://www.yelp.com/following_user/add?dst_user_id=4Jp8CJFsiOXolPpdvJWLgQ&previous_url=https://www.yelp.com/biz/gallery-cafe-chicago?start=80,Follow Carter G.,https://www.yelp.com/following_user/remove?dst_user_id=4Jp8CJFsiOXolPpdvJWLgQ&previous_url=https://www.yelp.com/biz/gallery-cafe-chicago?start=80,Stop following Carter G.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,4/22/2011,"My friend and I tried this place earlier this morning and WOW were we DISAPPOINTED! The menu looked great and we were excited to try this place. My food was average at best, but that wasn't even the problem. My friend (who i should note is very low maintenance) ordered an egg sandwich w Turkey or chicken Sausage. After one bite she noticed the turkey sausage tasted a bit ""off"". After I tasted it i agreed. She went back to the counter and nicely told the person working there. I thought immediately they would of just apologized and made her a new one. NOT THE CASE, they basically told her too bad. She then asked if they would just give her a bagel and cream cheese instead. They refused. When we walked out immediately following, a person walking by saw how annoyed we were and said ""oh you don't like the food their either?"". Ironically the person on the street had the same problem with a different breakfast sandwich a few months earlier. It's really too bad bc i wanted to like this place, but food poisoning is no fun and I can't imagine how they could treat their customers the way they treated my really sweet friend. If you want a great breakfast try Flo, Milk and Honey or Bongo room. Don't chance it here.",2 people voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=8GsdzHZo31TGQFaJQWS5Ag&flag_id=4h52Dx-g7sGgzDnOieo7IA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D80,Report review,,2,,
https://www.yelp.com/user_details?userid=W1r5LfycoIdcsLRwcsAUlA,https://s3-media2.fl.yelpcdn.com/photo/xbxqwKjh-f8jxLW7Dw53bA/60s.jpg,Jack E.,"Vail, CO",friends,3,reviews,108,,,,https://www.yelp.com/biz_share/8GsdzHZo31TGQFaJQWS5Ag/review/9Re5H1nlADbx67u3YQeE_w,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=9Re5H1nlADbx67u3YQeE_w&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D80&user_id=W1r5LfycoIdcsLRwcsAUlA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=W1r5LfycoIdcsLRwcsAUlA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D80,Send message,https://www.yelp.com/following_user/add?dst_user_id=W1r5LfycoIdcsLRwcsAUlA&previous_url=https://www.yelp.com/biz/gallery-cafe-chicago?start=80,Follow Jack E.,https://www.yelp.com/following_user/remove?dst_user_id=W1r5LfycoIdcsLRwcsAUlA&previous_url=https://www.yelp.com/biz/gallery-cafe-chicago?start=80,Stop following Jack E.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,4/17/2012,"Been a while since I've been here, but I owe them a review.  This place was a go-to for me for a while.  As far as coffee places in Chicago goes, it's one of the few good ones.  I could hear underground hip hop on the stereo here, cute, cool baristas, good wifi, and a chill atmosphere.  Good spot to try.",Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=8GsdzHZo31TGQFaJQWS5Ag&flag_id=9Re5H1nlADbx67u3YQeE_w&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D80,Report review,,,,
https://www.yelp.com/user_details?userid=IoQUI6j33J3HI72SJreK7Q,https://s3-media1.fl.yelpcdn.com/photo/lAb7KBi1kUgIIw2JA1Ffyw/60s.jpg,Laura P.,"Chicago, IL",friends,368,reviews,315,photos,[object Object],3,https://www.yelp.com/biz_share/8GsdzHZo31TGQFaJQWS5Ag/review/CUk_O-T6ACuJQMbfjANl1Q,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=CUk_O-T6ACuJQMbfjANl1Q&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D80&user_id=IoQUI6j33J3HI72SJreK7Q,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=IoQUI6j33J3HI72SJreK7Q&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D80,Send message,https://www.yelp.com/following_user/add?dst_user_id=IoQUI6j33J3HI72SJreK7Q&previous_url=https://www.yelp.com/biz/gallery-cafe-chicago?start=80,Follow Laura P.,https://www.yelp.com/following_user/remove?dst_user_id=IoQUI6j33J3HI72SJreK7Q&previous_url=https://www.yelp.com/biz/gallery-cafe-chicago?start=80,Stop following Laura P.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,10/5/2008,Why so sad? Everyone who works there seemed to be on the verge of suicide or just quitting.....what's up with that? Had a pre-packaged smoothie mixed with mango juice that was average but nothing I could'nt have made at home. Especially for $5.  The music was WAY too loud for a Sunday morning.....the location is really all they have going for them.  I hope someone doesn't open something better in their immediate vicinity because this shop will go under quickly. I guess I just wish that their was something a little more unique about it.....for being called 'Gallery'.,7 people voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=8GsdzHZo31TGQFaJQWS5Ag&flag_id=CUk_O-T6ACuJQMbfjANl1Q&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D80,Report review,,5,3,3
https://www.yelp.com/user_details?userid=22MhrUQrcamK25LYcTBe4A,https://s3-media3.fl.yelpcdn.com/photo/baOxm2y9A-3gNHvZlmgdeg/60s.jpg,Helena S.,"Chicago, IL",friends,457,reviews,488,photos,[object Object],18,https://www.yelp.com/biz_share/8GsdzHZo31TGQFaJQWS5Ag/review/sg3i--kMnVwFTA0Y4OBkZA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=sg3i--kMnVwFTA0Y4OBkZA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D80&user_id=22MhrUQrcamK25LYcTBe4A,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=22MhrUQrcamK25LYcTBe4A&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D80,Send message,https://www.yelp.com/following_user/add?dst_user_id=22MhrUQrcamK25LYcTBe4A&previous_url=https://www.yelp.com/biz/gallery-cafe-chicago?start=80,Follow Helena S.,https://www.yelp.com/following_user/remove?dst_user_id=22MhrUQrcamK25LYcTBe4A&previous_url=https://www.yelp.com/biz/gallery-cafe-chicago?start=80,Stop following Helena S.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,3/21/2009,"This place is more than just a coffee shop - they have all sorts of food as well.  I enjoyed a root beer float while sitting in a sunny booth in the front.  As I dined I glanced around and noticed that they have a lot of outlets.  This may sound like a strange observation, but as someone who travels frequently for work and has fruitlessly sought out outlets in many locations, it was nice to see that if I'd had my computer with me I wouldn't be fighting some other patron for power.My favorite thing about this place is easily the music they play in the background - soft opera and other classical music - perfect.",3 people voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=8GsdzHZo31TGQFaJQWS5Ag&flag_id=sg3i--kMnVwFTA0Y4OBkZA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D80,Report review,,1,,2
https://www.yelp.com/user_details?userid=IkVo0ycoEGvssSBly49UMQ,https://s3-media3.fl.yelpcdn.com/photo/PMQ55F7SOKMgIqMexjcJWQ/60s.jpg,Jacqueline B.,"Chicago, IL",friends,0,review,1,,,,https://www.yelp.com/biz_share/8GsdzHZo31TGQFaJQWS5Ag/review/INhPWa5919_DigMqo__ulA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=INhPWa5919_DigMqo__ulA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D80&user_id=IkVo0ycoEGvssSBly49UMQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=IkVo0ycoEGvssSBly49UMQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D80,Send message,https://www.yelp.com/following_user/add?dst_user_id=IkVo0ycoEGvssSBly49UMQ&previous_url=https://www.yelp.com/biz/gallery-cafe-chicago?start=80,Follow Jacqueline B.,https://www.yelp.com/following_user/remove?dst_user_id=IkVo0ycoEGvssSBly49UMQ&previous_url=https://www.yelp.com/biz/gallery-cafe-chicago?start=80,Stop following Jacqueline B.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,9/4/2012,"This place has exactly what I need.  Actually, excellent music most of the time. One of the barristas was playing a ton of minimal electronic music the last time I was there.  Damn good refillable drip coffee for a good price ($2) and if you're hungry, a sandwich and chips that is also excellent for the price.  If you want to find a place to do some work on WIFI while you drink coffee, and have the option to buy food that doesn't cost an arm and a leg while you're at it, then this is the place in Wicker Park.",Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=8GsdzHZo31TGQFaJQWS5Ag&flag_id=INhPWa5919_DigMqo__ulA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D80,Report review,,,,
