js-analytics-click href,photo-box-img src,user-display-name,user-location,friend-count,friend-count 2,review-count,review-count 2,arrange href,icon_svg href 3,action-link_label,arrange href 2,action-link_label 2,arrange href 3,action-link_label 3,arrange href 4,action-link_label 4,arrange href 5,action-link_label 5,arrange href 6,action-link_label 6,offscreen src,rating-qualifier,review-content,voting-intro,vote-type,vote-type 2,vote-type 3,u-space-b3,u-space-b3 src,u-space-b2,ybtn,js-maybe-later-button,chiclet-link href,tooltip,photo-count,icon_svg href 13,photo-count 2,is-elite,is-elite href,js-review-feedback-voter-list,js-review-feedback-voter-list href,count,count 2,count 3,icon_svg href 14
https://www.yelp.com/user_details?userid=bthJqBXsrNtJIORzFmT4qg,https://s3-media2.fl.yelpcdn.com/photo/D9aDBEkIUeEYxbq7HdZlVA/60s.jpg,Michelle B.,"Chicago, IL",friends,0,reviews,2,https://www.yelp.com/biz_share/ISkVsSLvprNwiZHfku6F_A/review/BS0_JwYMJJes8FTHRFrfnA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=BS0_JwYMJJes8FTHRFrfnA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-chicago-4%3Fstart%3D20&user_id=bthJqBXsrNtJIORzFmT4qg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=bthJqBXsrNtJIORzFmT4qg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-chicago-4%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=bthJqBXsrNtJIORzFmT4qg&previous_url=https://www.yelp.com/biz/dollop-coffee-chicago-4?start=20,Follow Michelle B.,https://www.yelp.com/following_user/remove?dst_user_id=bthJqBXsrNtJIORzFmT4qg&previous_url=https://www.yelp.com/biz/dollop-coffee-chicago-4?start=20,Stop following Michelle B.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,5/31/2018,"Best thing to happen to 55 W Monroe in years - Dollop moving in! Staff is super friendly, knowledgeable and efficient. Your implementation of Oat Milk is the bees knees in my Honey Cinnamon Latte. Love chatting with the baristas in the afternoon about nothing in particular - and using the Ritual app in the morning to get my drink and go. I don't even have to leave the building! :)",Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=ISkVsSLvprNwiZHfku6F_A&flag_id=BS0_JwYMJJes8FTHRFrfnA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-chicago-4%3Fstart%3D20,Report review,,,,,,,,,,,
https://www.yelp.com/user_details?userid=gjoQXkA85yK0gHwvclRBbw,https://s3-media4.fl.yelpcdn.com/photo/83ed9pZ5VXACcbI-T8TEkQ/60s.jpg,John M.,"Akron, OH",friends,106,reviews,123,https://www.yelp.com/biz_share/ISkVsSLvprNwiZHfku6F_A/review/zkTI9a5xVBLNJMGLBNRDsw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=zkTI9a5xVBLNJMGLBNRDsw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-chicago-4%3Fstart%3D20&user_id=gjoQXkA85yK0gHwvclRBbw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=gjoQXkA85yK0gHwvclRBbw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-chicago-4%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=gjoQXkA85yK0gHwvclRBbw&previous_url=https://www.yelp.com/biz/dollop-coffee-chicago-4?start=20,Follow John M.,https://www.yelp.com/following_user/remove?dst_user_id=gjoQXkA85yK0gHwvclRBbw&previous_url=https://www.yelp.com/biz/dollop-coffee-chicago-4?start=20,Stop following John M.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,3/25/2017,"I visited on a Tuesday afternoon.  The place was hopping with downtown employees and folks on their computers.  I ordered a cortado, one of my favorite drinks, and really enjoyed it.  The service was fast.  While I waited for my drink I struck up a conversation with who turned out to be the manager of this location as he straightened up items in the store.  Super nice and friendly guy :) This location has the equipment, coffee, and friendly and trained staff to make any visit a good visit.",2 people voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=ISkVsSLvprNwiZHfku6F_A&flag_id=zkTI9a5xVBLNJMGLBNRDsw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-chicago-4%3Fstart%3D20,Report review,photos,[object Object],423,Elite ’18,https://www.yelp.com/elite,,,,,2,[object Object]
https://www.yelp.com/user_details?userid=_YseBKw6tNJIeFhbAF6hcQ,https://s3-media1.fl.yelpcdn.com/photo/ZUDRgfAqBzoXVpWLGxh87Q/60s.jpg,Angela D.,"Chicago, IL",friends,129,reviews,109,https://www.yelp.com/biz_share/ISkVsSLvprNwiZHfku6F_A/review/POlsNPdprwSkvJbgJ--sHw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=POlsNPdprwSkvJbgJ--sHw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-chicago-4%3Fstart%3D20&user_id=_YseBKw6tNJIeFhbAF6hcQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=_YseBKw6tNJIeFhbAF6hcQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-chicago-4%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=_YseBKw6tNJIeFhbAF6hcQ&previous_url=https://www.yelp.com/biz/dollop-coffee-chicago-4?start=20,Follow Angela D.,https://www.yelp.com/following_user/remove?dst_user_id=_YseBKw6tNJIeFhbAF6hcQ&previous_url=https://www.yelp.com/biz/dollop-coffee-chicago-4?start=20,Stop following Angela D.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,2/8/2017,"he coffee is always excellent and service is friendly. I like the hipster decor and the bleacher seating. I ordered a breakfast sandwich for the first time today. A sausage biscuit with gouda and caramelized onions. Well...my mouth was not ready for balsamic caramelized onions early in the morning. It was a bit of a surprise but it was still good. And the biscuit was buttery, flaky, fluffy perfection.One thing I don't like...the step in the payment process where they ask you to add a tip to the order total (15%, 20%, 25%). I'm a little irritated with baristas getting tips to begin with, but when I only order a sandwich the cashier is asking me to tip her just for taking my order. Dislike.",1 person voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=ISkVsSLvprNwiZHfku6F_A&flag_id=POlsNPdprwSkvJbgJ--sHw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-chicago-4%3Fstart%3D20,Report review,photos,[object Object],124,Elite ’18,https://www.yelp.com/elite,,,,1,,[object Object]
https://www.yelp.com/user_details?userid=BNMGThCASOOXLm7VcQRA7g,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Sylvia W.,"Manhattan, NY",friends,0,reviews,21,https://www.yelp.com/biz_share/ISkVsSLvprNwiZHfku6F_A/review/DAi_dpkeWvX4CpJa55KImg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=DAi_dpkeWvX4CpJa55KImg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-chicago-4%3Fstart%3D20&user_id=BNMGThCASOOXLm7VcQRA7g,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=BNMGThCASOOXLm7VcQRA7g&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-chicago-4%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=BNMGThCASOOXLm7VcQRA7g&previous_url=https://www.yelp.com/biz/dollop-coffee-chicago-4?start=20,Follow Sylvia W.,https://www.yelp.com/following_user/remove?dst_user_id=BNMGThCASOOXLm7VcQRA7g&previous_url=https://www.yelp.com/biz/dollop-coffee-chicago-4?start=20,Stop following Sylvia W.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,6/26/2018,"Best coffee in the area and convenient ordering ahead on Ritual, but forget about a quick stop to order in person. When they are slammed the one person making drinks keeps his/her leisurely pace while the employees not doing anything at the register or in the back wander around.",Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=ISkVsSLvprNwiZHfku6F_A&flag_id=DAi_dpkeWvX4CpJa55KImg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-chicago-4%3Fstart%3D20,Report review,,,,,,,,,,,
https://www.yelp.com/user_details?userid=NP3xWT6uTINh_g9_gu7Kyw,https://s3-media4.fl.yelpcdn.com/photo/FkoXfER88mTRj1UYR_DZYQ/60s.jpg,Stephanie H.,"Chicago, IL",friends,129,reviews,326,https://www.yelp.com/biz_share/ISkVsSLvprNwiZHfku6F_A/review/DBP0eUdcDyp3yArwUfBh9g,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=DBP0eUdcDyp3yArwUfBh9g&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-chicago-4%3Fstart%3D20&user_id=NP3xWT6uTINh_g9_gu7Kyw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=NP3xWT6uTINh_g9_gu7Kyw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-chicago-4%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=NP3xWT6uTINh_g9_gu7Kyw&previous_url=https://www.yelp.com/biz/dollop-coffee-chicago-4?start=20,Follow Stephanie H.,https://www.yelp.com/following_user/remove?dst_user_id=NP3xWT6uTINh_g9_gu7Kyw&previous_url=https://www.yelp.com/biz/dollop-coffee-chicago-4?start=20,Stop following Stephanie H.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,3/29/2017,"Dollop is my favorite place to grab a great cup of coffee for a morning treat or an afternoon pick-me-up. They serve Metropolis Coffee, which is rich and decadent and just downright delicious. You pay a little more than you would at Starbucks, but I think every penny is worth it for the quality and selection.",voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=ISkVsSLvprNwiZHfku6F_A&flag_id=DBP0eUdcDyp3yArwUfBh9g&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-chicago-4%3Fstart%3D20,Report review,photos,[object Object],77,Elite ’18,https://www.yelp.com/elite,James R. and 7 others,javascript:;,2,3,5,
https://www.yelp.com/user_details?userid=8JvUGKKcTfAmkTBOmUIMzA,https://s3-media2.fl.yelpcdn.com/photo/tQZHJrHuvBH4Hi1VKDSspw/60s.jpg,Casey F.,"Chicago, IL",friends,12,reviews,398,https://www.yelp.com/biz_share/ISkVsSLvprNwiZHfku6F_A/review/yllKXSE1CfsCOd9hscsPHw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=yllKXSE1CfsCOd9hscsPHw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-chicago-4%3Fstart%3D20&user_id=8JvUGKKcTfAmkTBOmUIMzA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=8JvUGKKcTfAmkTBOmUIMzA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-chicago-4%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=8JvUGKKcTfAmkTBOmUIMzA&previous_url=https://www.yelp.com/biz/dollop-coffee-chicago-4?start=20,Follow Casey F.,https://www.yelp.com/following_user/remove?dst_user_id=8JvUGKKcTfAmkTBOmUIMzA&previous_url=https://www.yelp.com/biz/dollop-coffee-chicago-4?start=20,Stop following Casey F.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,3/1/2017,"I made my first trip into Dollop today after passing it almost everyday on my way to work. I judge every coffee shop by their almond milk cappuccino.  If you don't offer almond milk, I won't even order, so props to Dollop for carrying it.  I also appreciated the fact that they have Harmless Harvest Coconut Water and Rx Bars.  However, that's where my positive experience ends.  My medium cappuccino was almost $6 and it tasted bitter.  It was reminiscent of Starbucks bitterness, which I can't stand. It also had almost no froth.  (I realize it's more difficult to froth almond milk but I assure you it can be done - Rom does it perfectly).  I am afraid Dollop is 1 and done for me.",5 people voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=ISkVsSLvprNwiZHfku6F_A&flag_id=yllKXSE1CfsCOd9hscsPHw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-chicago-4%3Fstart%3D20,Report review,photos,[object Object],92,Elite ’18,https://www.yelp.com/elite,,,3,,4,
https://www.yelp.com/user_details?userid=3x47YnEJsNyQDQv0JOsj5w,https://s3-media2.fl.yelpcdn.com/photo/12NASFgxmo9J_ZU3DrGckw/60s.jpg,Kelsey S.,"Chicago, IL",friends,40,reviews,180,https://www.yelp.com/biz_share/ISkVsSLvprNwiZHfku6F_A/review/RHAn5v74ScBz1YS3KTVvDA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=RHAn5v74ScBz1YS3KTVvDA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-chicago-4%3Fstart%3D20&user_id=3x47YnEJsNyQDQv0JOsj5w,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=3x47YnEJsNyQDQv0JOsj5w&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-chicago-4%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=3x47YnEJsNyQDQv0JOsj5w&previous_url=https://www.yelp.com/biz/dollop-coffee-chicago-4?start=20,Follow Kelsey S.,https://www.yelp.com/following_user/remove?dst_user_id=3x47YnEJsNyQDQv0JOsj5w&previous_url=https://www.yelp.com/biz/dollop-coffee-chicago-4?start=20,Stop following Kelsey S.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,3/22/2017,Good Americano. I went in the evening so it wasn't crowded. Price was about $3 for an 8oz. The inside has great seating for people watching outside. I'd like to go back to try the food and specialty drinks.,2 people voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=ISkVsSLvprNwiZHfku6F_A&flag_id=RHAn5v74ScBz1YS3KTVvDA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-chicago-4%3Fstart%3D20,Report review,photos,[object Object],62,Elite ’18,https://www.yelp.com/elite,,,1,,1,
https://www.yelp.com/user_details?userid=A1WTnwZf-2i8D6TyRlGoDw,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Elo I.,"Chicago, IL",friends,9,reviews,14,https://www.yelp.com/biz_share/ISkVsSLvprNwiZHfku6F_A/review/V1R-zq8TtCyIbAS_0DTfMA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=V1R-zq8TtCyIbAS_0DTfMA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-chicago-4%3Fstart%3D20&user_id=A1WTnwZf-2i8D6TyRlGoDw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=A1WTnwZf-2i8D6TyRlGoDw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-chicago-4%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=A1WTnwZf-2i8D6TyRlGoDw&previous_url=https://www.yelp.com/biz/dollop-coffee-chicago-4?start=20,Follow Elo I.,https://www.yelp.com/following_user/remove?dst_user_id=A1WTnwZf-2i8D6TyRlGoDw&previous_url=https://www.yelp.com/biz/dollop-coffee-chicago-4?start=20,Stop following Elo I.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,3/29/2018,"I had my first Dollop experience and will never go back. My latte took too long to prepare and when I received it, it was served luke warm. The team could also use training in sanitation. I saw one of the baristas stick his finger in someone's drink to remove something. The cashier who took my order went to the back to prepare my bagel without washing her hands. No thanks!",voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=ISkVsSLvprNwiZHfku6F_A&flag_id=V1R-zq8TtCyIbAS_0DTfMA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-chicago-4%3Fstart%3D20,Report review,,,,,,Lindsay B.,javascript:;,1,,,
https://www.yelp.com/user_details?userid=_SqH2HsJSzYJQicOLPwJJQ,https://s3-media2.fl.yelpcdn.com/photo/JY3c5qWsQt5TgHzu68H7eQ/60s.jpg,Bianca J.,"Chicago, IL",friends,321,reviews,110,https://www.yelp.com/biz_share/ISkVsSLvprNwiZHfku6F_A/review/Oem-TTfIx9qPBC64MJ_9YA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=Oem-TTfIx9qPBC64MJ_9YA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-chicago-4%3Fstart%3D20&user_id=_SqH2HsJSzYJQicOLPwJJQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=_SqH2HsJSzYJQicOLPwJJQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-chicago-4%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=_SqH2HsJSzYJQicOLPwJJQ&previous_url=https://www.yelp.com/biz/dollop-coffee-chicago-4?start=20,Follow Bianca J.,https://www.yelp.com/following_user/remove?dst_user_id=_SqH2HsJSzYJQicOLPwJJQ&previous_url=https://www.yelp.com/biz/dollop-coffee-chicago-4?start=20,Stop following Bianca J.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,2/9/2017,"The coffee here is really good and I'd give it 5 stars if it wasn't due to my recent experience. I ordered through an app called . I got a large coffee but when I showed up, it was small. I asked the barista three times if that was my drink and he said ""yes"". I left puzzled so I decided to check the app and I DID order a large, not small. I felt bad bringing it back but I went in and showed the barista on the app that I ordered a different size. I apologized because I felt bad bringing it back and asking him to make another. He just looked at my app, made a grunting noise, and starting making another. When he was done I said ""thanks so much"" and he just looked at me like I was an inconvenience. Maybe if they would have read the order the right the first time, it wouldn't have had to be remade. I shouldn't have to sad sorry for my drink being messed up.",voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=ISkVsSLvprNwiZHfku6F_A&flag_id=Oem-TTfIx9qPBC64MJ_9YA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-chicago-4%3Fstart%3D20,Report review,photos,[object Object],30,Elite ’18,https://www.yelp.com/elite,Ray S. and 1 other,javascript:;,1,1,,
https://www.yelp.com/user_details?userid=fp7fSSK3bu9_BXsnbBMnaA,https://s3-media1.fl.yelpcdn.com/photo/uJwuHw-6NKlsMWqNmQzu-A/60s.jpg,Jasmine G.,"Chicago, IL",friends,0,reviews,13,https://www.yelp.com/biz_share/ISkVsSLvprNwiZHfku6F_A/review/0Nv-7jCI4vqXpfpiH8-zgQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=0Nv-7jCI4vqXpfpiH8-zgQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-chicago-4%3Fstart%3D20&user_id=fp7fSSK3bu9_BXsnbBMnaA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=fp7fSSK3bu9_BXsnbBMnaA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-chicago-4%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=fp7fSSK3bu9_BXsnbBMnaA&previous_url=https://www.yelp.com/biz/dollop-coffee-chicago-4?start=20,Follow Jasmine G.,https://www.yelp.com/following_user/remove?dst_user_id=fp7fSSK3bu9_BXsnbBMnaA&previous_url=https://www.yelp.com/biz/dollop-coffee-chicago-4?start=20,Stop following Jasmine G.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,3/15/2017,"Finals week is one hell of a week.. came in here to get my usual iced Chai with soy milk that I get from any coffee/tea joint. Ordering it from Dollop is heaven every sip I take. The chai is so rich and perfect to my taste. I also ordered the Everything Bagel with Cream Cheese, Red Onion, and Tomato.. GOSH. So good! And the staff is so sweet and lovely (+++)So happy that this location is so close to DePaul U, where I spend most of my days. Definitely my go-to as of late.",1 person voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=ISkVsSLvprNwiZHfku6F_A&flag_id=0Nv-7jCI4vqXpfpiH8-zgQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-chicago-4%3Fstart%3D20,Report review,photos,[object Object],17,,,,,,1,,
https://www.yelp.com/user_details?userid=aoZ46vl5iPhpLQQfMMJkNw,https://s3-media3.fl.yelpcdn.com/photo/12t5Pvm4mv3X9t9oCNy8XA/60s.jpg,Poetess D.,"Chicago, IL",friends,43,reviews,68,https://www.yelp.com/biz_share/ISkVsSLvprNwiZHfku6F_A/review/p5uBUL3mWHT5xQgleSxs1A,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=p5uBUL3mWHT5xQgleSxs1A&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-chicago-4%3Fstart%3D20&user_id=aoZ46vl5iPhpLQQfMMJkNw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=aoZ46vl5iPhpLQQfMMJkNw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-chicago-4%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=aoZ46vl5iPhpLQQfMMJkNw&previous_url=https://www.yelp.com/biz/dollop-coffee-chicago-4?start=20,Follow Poetess D.,https://www.yelp.com/following_user/remove?dst_user_id=aoZ46vl5iPhpLQQfMMJkNw&previous_url=https://www.yelp.com/biz/dollop-coffee-chicago-4?start=20,Stop following Poetess D.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,7/11/2017,Idk the coffee is mediocre and the pastries are ugh...I got excited to see a scone and it was the worst Chocolate chip scone ever...Coffee was just okay..I regretted not going to McDonald's for iced coffee...would've been almost $1 cheaper and a bigger cup...,voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=ISkVsSLvprNwiZHfku6F_A&flag_id=p5uBUL3mWHT5xQgleSxs1A&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-chicago-4%3Fstart%3D20,Report review,photos,[object Object],14,,,Chrysanthemum A.,javascript:;,1,1,1,
