js-analytics-click href,photo-box-img src,user-display-name,user-location,friend-count,friend-count 2,review-count,review-count 2,photo-count,icon_svg href 3,photo-count 2,arrange href,icon_svg href 4,action-link_label,arrange href 2,action-link_label 2,arrange href 3,action-link_label 3,arrange href 4,action-link_label 4,arrange href 5,action-link_label 5,arrange href 6,action-link_label 6,offscreen src,rating-qualifier,review-content,voting-intro,vote-type,vote-type 2,vote-type 3,u-space-b3,u-space-b3 src,u-space-b2,ybtn,js-maybe-later-button,chiclet-link href,tooltip,is-elite,is-elite href,photo-box-img src 2,photo-box-overlay_caption,biz-shim href,js-review-feedback-voter-list,js-review-feedback-voter-list href,count,count 2,count 3,review-tags_item,icon_svg href 14
https://www.yelp.com/user_details?userid=p3X4_d_u10uiLbwwzQL2Zw,https://s3-media1.fl.yelpcdn.com/photo/Z8bg50pqTZq-ytWx7LdfVw/60s.jpg,Darian J.,"Chicago, IL",friends,1871,reviews,375,photos,[object Object],1543,https://www.yelp.com/biz_share/ethm6ctWJobfVAaA-ukkkA/review/_1S7W_abTPpQmatKa9K5kA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=_1S7W_abTPpQmatKa9K5kA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcupitol-coffee-and-eatery-chicago%3Fstart%3D60&user_id=p3X4_d_u10uiLbwwzQL2Zw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=p3X4_d_u10uiLbwwzQL2Zw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcupitol-coffee-and-eatery-chicago%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=p3X4_d_u10uiLbwwzQL2Zw&previous_url=https://www.yelp.com/biz/cupitol-coffee-and-eatery-chicago?start=60,Follow Darian J.,https://www.yelp.com/following_user/remove?dst_user_id=p3X4_d_u10uiLbwwzQL2Zw&previous_url=https://www.yelp.com/biz/cupitol-coffee-and-eatery-chicago?start=60,Stop following Darian J.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,5/18/2017,"I really really like Cupitol! Their coffee is extremely delicious and so is their hot chocolate! I LOVE the desserts and pastries here! The croissants are incredibly fresh and buttery, and those verrines..omg...orgasmic. The mushroom burger melt is very good too! The beef patty is very thick and everything is housemade. Including the bun! And they fresh cut the fries in house too. On top of the great food, the decor is fresh energizing and eclectic and comfortable. This is the prime location for studying with equally tasting food and drinks! And on top of all that, the pricing is crazy affordable for the area.",voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=ethm6ctWJobfVAaA-ukkkA&flag_id=_1S7W_abTPpQmatKa9K5kA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcupitol-coffee-and-eatery-chicago%3Fstart%3D60,Report review,Elite ’18,https://www.yelp.com/elite,https://s3-media1.fl.yelpcdn.com/bphoto/JIxLTlFH-EaOaoa2Nbj_FQ/348s.jpg,banana passion fruit verrine is GOOD,https://www.yelp.com/biz_photos/cupitol-coffee-and-eatery-chicago?reviewid=_1S7W_abTPpQmatKa9K5kA&select=JIxLTlFH-EaOaoa2Nbj_FQ,Alex A. and 12 others,javascript:;,9,7,8,2 check-ins,[object Object]
https://www.yelp.com/user_details?userid=1Ka8a4crWwDRArVfJ9oLPg,https://s3-media4.fl.yelpcdn.com/photo/CRMbMRBgTCZP3CpLhj_o8g/60s.jpg,Hans-Peter G.,"Belmont, CA",friends,20,reviews,145,photos,[object Object],1095,https://www.yelp.com/biz_share/ethm6ctWJobfVAaA-ukkkA/review/s9134Cx6xSAJBQ88XkBeMA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=s9134Cx6xSAJBQ88XkBeMA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcupitol-coffee-and-eatery-chicago%3Fstart%3D60&user_id=1Ka8a4crWwDRArVfJ9oLPg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=1Ka8a4crWwDRArVfJ9oLPg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcupitol-coffee-and-eatery-chicago%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=1Ka8a4crWwDRArVfJ9oLPg&previous_url=https://www.yelp.com/biz/cupitol-coffee-and-eatery-chicago?start=60,Follow Hans-Peter G.,https://www.yelp.com/following_user/remove?dst_user_id=1Ka8a4crWwDRArVfJ9oLPg&previous_url=https://www.yelp.com/biz/cupitol-coffee-and-eatery-chicago?start=60,Stop following Hans-Peter G.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,6/6/2017,"The picture perfect example of what a great coffee shop/ café should be like!  Fun music, plenty of seating, tasteful decor, good selection of drinks and food items plus great touches line self serve water station offering both still and sparkling water make for an excellently executed café experience",voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=ethm6ctWJobfVAaA-ukkkA&flag_id=s9134Cx6xSAJBQ88XkBeMA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcupitol-coffee-and-eatery-chicago%3Fstart%3D60,Report review,Elite ’18,https://www.yelp.com/elite,https://s3-media2.fl.yelpcdn.com/bphoto/OdMHi3bgkP4JOSAnq0FjbA/348s.jpg,Tempting sweets,https://www.yelp.com/biz_photos/cupitol-coffee-and-eatery-chicago?reviewid=s9134Cx6xSAJBQ88XkBeMA&select=OdMHi3bgkP4JOSAnq0FjbA,Sarah S. and 1 other,javascript:;,2,,,1 check-in,[object Object]
https://www.yelp.com/user_details?userid=SkVbOyLrIV55f4jvfG_APg,https://s3-media4.fl.yelpcdn.com/photo/kH8a__wwGGcs_Ftw7-JlWA/60s.jpg,Chloe F.,"Ypsilanti, MI",friends,114,reviews,94,photos,[object Object],182,https://www.yelp.com/biz_share/ethm6ctWJobfVAaA-ukkkA/review/zBZPeH23iGImpROCRxuGhw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=zBZPeH23iGImpROCRxuGhw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcupitol-coffee-and-eatery-chicago%3Fstart%3D60&user_id=SkVbOyLrIV55f4jvfG_APg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=SkVbOyLrIV55f4jvfG_APg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcupitol-coffee-and-eatery-chicago%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=SkVbOyLrIV55f4jvfG_APg&previous_url=https://www.yelp.com/biz/cupitol-coffee-and-eatery-chicago?start=60,Follow Chloe F.,https://www.yelp.com/following_user/remove?dst_user_id=SkVbOyLrIV55f4jvfG_APg&previous_url=https://www.yelp.com/biz/cupitol-coffee-and-eatery-chicago?start=60,Stop following Chloe F.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,4/19/2017,"I loved this place, but definitely a few things to point out. Drinks are SUPER OVERPRICED.  It's Chicago, I get that, but damn. Mimosas are not $9 worthy.   Also, the staff didn't know how to make a mimosa?  Two ingredients, how is that even possible???? The 4-star rating is definitely for the drinks.  Food - 5 Quality - 5, Price - 5, Wait staff - 5. Cashiers - 4, drink makers - 3. The bread is perf. End of story.",9 people voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=ethm6ctWJobfVAaA-ukkkA&flag_id=zBZPeH23iGImpROCRxuGhw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcupitol-coffee-and-eatery-chicago%3Fstart%3D60,Report review,Elite ’18,https://www.yelp.com/elite,,,,,,5,4,,,
https://www.yelp.com/user_details?userid=Y5u5FT8j6sSToEvPhF6Iuw,https://s3-media3.fl.yelpcdn.com/photo/4fQhMsGcMm9v2CII8CF--Q/60s.jpg,Ellie A.,"Schaumburg, IL",friends,0,reviews,26,,,,https://www.yelp.com/biz_share/ethm6ctWJobfVAaA-ukkkA/review/re2rSQlmRTBFv-AvYCCbvw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=re2rSQlmRTBFv-AvYCCbvw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcupitol-coffee-and-eatery-chicago%3Fstart%3D60&user_id=Y5u5FT8j6sSToEvPhF6Iuw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=Y5u5FT8j6sSToEvPhF6Iuw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcupitol-coffee-and-eatery-chicago%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=Y5u5FT8j6sSToEvPhF6Iuw&previous_url=https://www.yelp.com/biz/cupitol-coffee-and-eatery-chicago?start=60,Follow Ellie A.,https://www.yelp.com/following_user/remove?dst_user_id=Y5u5FT8j6sSToEvPhF6Iuw&previous_url=https://www.yelp.com/biz/cupitol-coffee-and-eatery-chicago?start=60,Stop following Ellie A.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,7/7/2018,"The quality of the food was average, but the smoothie was expensive and the portions were small. I ordered a 12 oz smoothie and it was $5.50. The food itself is average tasting. Not bad, but not amazing. I'm not itching to go back anytime soon.",Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=ethm6ctWJobfVAaA-ukkkA&flag_id=re2rSQlmRTBFv-AvYCCbvw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcupitol-coffee-and-eatery-chicago%3Fstart%3D60,Report review,,,,,,,,,,,,
https://www.yelp.com/user_details?userid=LiW90h8bxeIj7iY17VL9Zg,https://s3-media2.fl.yelpcdn.com/photo/sS_iksb9CJ2LP45RL7qHbA/60s.jpg,Nari H.,"Chicago, IL",friends,420,reviews,693,photos,[object Object],752,https://www.yelp.com/biz_share/ethm6ctWJobfVAaA-ukkkA/review/eji71yT1dv_JivTf0vhEKg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=eji71yT1dv_JivTf0vhEKg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcupitol-coffee-and-eatery-chicago%3Fstart%3D60&user_id=LiW90h8bxeIj7iY17VL9Zg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=LiW90h8bxeIj7iY17VL9Zg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcupitol-coffee-and-eatery-chicago%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=LiW90h8bxeIj7iY17VL9Zg&previous_url=https://www.yelp.com/biz/cupitol-coffee-and-eatery-chicago?start=60,Follow Nari H.,https://www.yelp.com/following_user/remove?dst_user_id=LiW90h8bxeIj7iY17VL9Zg&previous_url=https://www.yelp.com/biz/cupitol-coffee-and-eatery-chicago?start=60,Stop following Nari H.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,5/17/2017,"4 stars for the venue, seating and service! Spacious, modern decor, high ceilings, and lots of seating!!3.5 stars for their iced teas Undecided on their coffee. I had a decaf hot chocolate because I came at night, and didn't want to be kept up with caffeine in my system. Wasn't a fan of the hot chocolate (its a 2 right now) so I'll have to come back and try again.",4 people voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=ethm6ctWJobfVAaA-ukkkA&flag_id=eji71yT1dv_JivTf0vhEKg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcupitol-coffee-and-eatery-chicago%3Fstart%3D60,Report review,,,https://s3-media1.fl.yelpcdn.com/bphoto/RMYNVna2dPuPnkKZDMpUUw/348s.jpg,Sign outside,https://www.yelp.com/biz_photos/cupitol-coffee-and-eatery-chicago?reviewid=eji71yT1dv_JivTf0vhEKg&select=RMYNVna2dPuPnkKZDMpUUw,,,1,1,2,1 check-in,[object Object]
https://www.yelp.com/user_details?userid=90Hn8Sr6mr_AhLWC3PODnw,https://s3-media2.fl.yelpcdn.com/photo/HPAX40nTRuhVu1SGuSUACg/60s.jpg,Jessica L.,"Orange, CA",friends,236,reviews,86,photos,[object Object],149,https://www.yelp.com/biz_share/ethm6ctWJobfVAaA-ukkkA/review/EhM51g6Q8Y0SHe2sIOeysw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=EhM51g6Q8Y0SHe2sIOeysw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcupitol-coffee-and-eatery-chicago%3Fstart%3D60&user_id=90Hn8Sr6mr_AhLWC3PODnw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=90Hn8Sr6mr_AhLWC3PODnw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcupitol-coffee-and-eatery-chicago%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=90Hn8Sr6mr_AhLWC3PODnw&previous_url=https://www.yelp.com/biz/cupitol-coffee-and-eatery-chicago?start=60,Follow Jessica L.,https://www.yelp.com/following_user/remove?dst_user_id=90Hn8Sr6mr_AhLWC3PODnw&previous_url=https://www.yelp.com/biz/cupitol-coffee-and-eatery-chicago?start=60,Stop following Jessica L.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,6/20/2018,Fantastic Freddo Expresso and delish avo breakfast wrap! So good! Must stop in and enjoy.,Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=ethm6ctWJobfVAaA-ukkkA&flag_id=EhM51g6Q8Y0SHe2sIOeysw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcupitol-coffee-and-eatery-chicago%3Fstart%3D60,Report review,,,,,,,,,,,1 check-in,[object Object]
https://www.yelp.com/user_details?userid=gceE2mlTEWm42C2c_F9c7Q,https://s3-media1.fl.yelpcdn.com/photo/vxp7JT3sVVmsjysy_v5Ymw/60s.jpg,Megan S.,"San Jose, CA",friends,20,reviews,258,photos,[object Object],442,https://www.yelp.com/biz_share/ethm6ctWJobfVAaA-ukkkA/review/7COg20Hp7il_G1W9gh_yjg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=7COg20Hp7il_G1W9gh_yjg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcupitol-coffee-and-eatery-chicago%3Fstart%3D60&user_id=gceE2mlTEWm42C2c_F9c7Q,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=gceE2mlTEWm42C2c_F9c7Q&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcupitol-coffee-and-eatery-chicago%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=gceE2mlTEWm42C2c_F9c7Q&previous_url=https://www.yelp.com/biz/cupitol-coffee-and-eatery-chicago?start=60,Follow Megan S.,https://www.yelp.com/following_user/remove?dst_user_id=gceE2mlTEWm42C2c_F9c7Q&previous_url=https://www.yelp.com/biz/cupitol-coffee-and-eatery-chicago?start=60,Stop following Megan S.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,7/5/2017,"Breakfast until 2pm =)Diverse menu... breakfast, lunch, sweets, pastries, coffee, alcohol... So many options. Giant seating. Small tables, larger, community table. Healthy beautiful plates. Would definitely recommend.",Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=ethm6ctWJobfVAaA-ukkkA&flag_id=7COg20Hp7il_G1W9gh_yjg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcupitol-coffee-and-eatery-chicago%3Fstart%3D60,Report review,Elite ’18,https://www.yelp.com/elite,,,,,,,,,1 check-in,[object Object]
https://www.yelp.com/user_details?userid=hhep2HGR8QIDe8EDpfgssw,https://s3-media1.fl.yelpcdn.com/photo/7zaSSq-A2Go2bIrj2lur9Q/60s.jpg,Tatyana F.,"Falls Church, VA",friends,115,reviews,117,photos,[object Object],29,https://www.yelp.com/biz_share/ethm6ctWJobfVAaA-ukkkA/review/Fdh3E_MFoIzucOr7DWF5JA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=Fdh3E_MFoIzucOr7DWF5JA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcupitol-coffee-and-eatery-chicago%3Fstart%3D60&user_id=hhep2HGR8QIDe8EDpfgssw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=hhep2HGR8QIDe8EDpfgssw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcupitol-coffee-and-eatery-chicago%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=hhep2HGR8QIDe8EDpfgssw&previous_url=https://www.yelp.com/biz/cupitol-coffee-and-eatery-chicago?start=60,Follow Tatyana F.,https://www.yelp.com/following_user/remove?dst_user_id=hhep2HGR8QIDe8EDpfgssw&previous_url=https://www.yelp.com/biz/cupitol-coffee-and-eatery-chicago?start=60,Stop following Tatyana F.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,7/4/2017,"A nice, hipster semi-diner place in downtown Chicago.  When ordering their omelettes, make sure you split them with someone - huge portions. Their Spanish Omelette was very savory, they sure didn't spare any chorizo.I also liked their funky cold coffee in mugs and martini glasses.",Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=ethm6ctWJobfVAaA-ukkkA&flag_id=Fdh3E_MFoIzucOr7DWF5JA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcupitol-coffee-and-eatery-chicago%3Fstart%3D60,Report review,Elite ’18,https://www.yelp.com/elite,,,,,,,,,1 check-in,[object Object]
https://www.yelp.com/user_details?userid=Dm2DStXkcw7sg7ZZTccFMg,https://s3-media2.fl.yelpcdn.com/photo/w8mXqpdbsrsxFtdrXVJ5Ew/60s.jpg,Tilottama R.,"Englewood, CO",friend,1,reviews,10,,,,https://www.yelp.com/biz_share/ethm6ctWJobfVAaA-ukkkA/review/Tuo0xa0qrme2SAh4RVgMfg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=Tuo0xa0qrme2SAh4RVgMfg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcupitol-coffee-and-eatery-chicago%3Fstart%3D60&user_id=Dm2DStXkcw7sg7ZZTccFMg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=Dm2DStXkcw7sg7ZZTccFMg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcupitol-coffee-and-eatery-chicago%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=Dm2DStXkcw7sg7ZZTccFMg&previous_url=https://www.yelp.com/biz/cupitol-coffee-and-eatery-chicago?start=60,Follow Tilottama R.,https://www.yelp.com/following_user/remove?dst_user_id=Dm2DStXkcw7sg7ZZTccFMg&previous_url=https://www.yelp.com/biz/cupitol-coffee-and-eatery-chicago?start=60,Stop following Tilottama R.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,7/10/2018,Such a wonderful place to relax.. great vibes.. good wifi.. a stroll from the pier. Good smoothies too.. try the one with avocados.. it's the bomb,Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=ethm6ctWJobfVAaA-ukkkA&flag_id=Tuo0xa0qrme2SAh4RVgMfg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcupitol-coffee-and-eatery-chicago%3Fstart%3D60,Report review,,,,,,,,,,,,
https://www.yelp.com/user_details?userid=APZ1oBaR85N7pEjujEjmCw,https://s3-media3.fl.yelpcdn.com/photo/-shPWIzFepcwTFUnAdcEMg/60s.jpg,Michael B.,"Chicago, IL",friends,39,reviews,8,photo,[object Object],1,https://www.yelp.com/biz_share/ethm6ctWJobfVAaA-ukkkA/review/mVohNNc7YmaTDC8nF2u5Gg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=mVohNNc7YmaTDC8nF2u5Gg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcupitol-coffee-and-eatery-chicago%3Fstart%3D60&user_id=APZ1oBaR85N7pEjujEjmCw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=APZ1oBaR85N7pEjujEjmCw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcupitol-coffee-and-eatery-chicago%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=APZ1oBaR85N7pEjujEjmCw&previous_url=https://www.yelp.com/biz/cupitol-coffee-and-eatery-chicago?start=60,Follow Michael B.,https://www.yelp.com/following_user/remove?dst_user_id=APZ1oBaR85N7pEjujEjmCw&previous_url=https://www.yelp.com/biz/cupitol-coffee-and-eatery-chicago?start=60,Stop following Michael B.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,2/17/2018,Cute. Quick. Delicious. Tasty. Clean. Highly recommend this hidden Streeterville gem.,Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=ethm6ctWJobfVAaA-ukkkA&flag_id=mVohNNc7YmaTDC8nF2u5Gg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcupitol-coffee-and-eatery-chicago%3Fstart%3D60,Report review,,,https://s3-media2.fl.yelpcdn.com/bphoto/3S5aRSVycvJYrMCXl8YM6Q/348s.jpg,,https://www.yelp.com/biz_photos/cupitol-coffee-and-eatery-chicago?reviewid=mVohNNc7YmaTDC8nF2u5Gg&select=3S5aRSVycvJYrMCXl8YM6Q,,,,,,,
https://www.yelp.com/user_details?userid=KF1kjgcNwI-dTh25tCHsAg,https://s3-media2.fl.yelpcdn.com/photo/m0U0PWCD5NK3gAFfuI28lw/60s.jpg,Sarah K.,"Orlando, FL",friends,25,reviews,112,photos,[object Object],83,https://www.yelp.com/biz_share/ethm6ctWJobfVAaA-ukkkA/review/SkKsrQgP4R8Oyj2lpjBE6Q,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=SkKsrQgP4R8Oyj2lpjBE6Q&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcupitol-coffee-and-eatery-chicago%3Fstart%3D60&user_id=KF1kjgcNwI-dTh25tCHsAg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=KF1kjgcNwI-dTh25tCHsAg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcupitol-coffee-and-eatery-chicago%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=KF1kjgcNwI-dTh25tCHsAg&previous_url=https://www.yelp.com/biz/cupitol-coffee-and-eatery-chicago?start=60,Follow Sarah K.,https://www.yelp.com/following_user/remove?dst_user_id=KF1kjgcNwI-dTh25tCHsAg&previous_url=https://www.yelp.com/biz/cupitol-coffee-and-eatery-chicago?start=60,Stop following Sarah K.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,6/3/2018,Cute place but the coffee was weak. I did like that the water was self serve and seltzer was also available.,Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=ethm6ctWJobfVAaA-ukkkA&flag_id=SkKsrQgP4R8Oyj2lpjBE6Q&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcupitol-coffee-and-eatery-chicago%3Fstart%3D60,Report review,,,,,,,,,,,1 check-in,[object Object]
