js-analytics-click href,photo-box-img src,user-display-name,user-location,friend-count,friend-count 2,review-count,review-count 2,arrange href,icon_svg href 3,action-link_label,arrange href 2,action-link_label 2,arrange href 3,action-link_label 3,arrange href 4,action-link_label 4,arrange href 5,action-link_label 5,arrange href 6,action-link_label 6,offscreen src,rating-qualifier,review-content,voting-intro,vote-type,count,vote-type 2,count 2,vote-type 3,count 3,u-space-b3,u-space-b3 src,u-space-b2,ybtn,js-maybe-later-button,chiclet-link href,tooltip,photo-count,icon_svg href 13,photo-count 2,is-elite,is-elite href,review-tags_item,icon_svg href 14,photo-box-img src 2,biz-shim href
https://www.yelp.com/user_details?userid=kev6JYmu_BESUv6v6JM8SQ,https://s3-media3.fl.yelpcdn.com/photo/nqbThGgs448gwFytLlibNQ/60s.jpg,Shelli Lynn D.,"Lakeview, Chicago, IL",friend,1,reviews,14,https://www.yelp.com/biz_share/IM9oq9HGTt8Q2QLQ2nevYA/review/hQA5g8QS2t8wUFA5I8rpLA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=hQA5g8QS2t8wUFA5I8rpLA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-bagelers-coffeehouse-chicago-3%3Fstart%3D60&user_id=kev6JYmu_BESUv6v6JM8SQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=kev6JYmu_BESUv6v6JM8SQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-bagelers-coffeehouse-chicago-3%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=kev6JYmu_BESUv6v6JM8SQ&previous_url=https://www.yelp.com/biz/the-bagelers-coffeehouse-chicago-3?start=60,Follow Shelli Lynn D.,https://www.yelp.com/following_user/remove?dst_user_id=kev6JYmu_BESUv6v6JM8SQ&previous_url=https://www.yelp.com/biz/the-bagelers-coffeehouse-chicago-3?start=60,Stop following Shelli Lynn D.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,11/29/2017,"Nice spot in my neighborhood to chill, drink tea, and do work/study. The sea salt bagel is delicious! They have a really nice variety of teas and coffees as well for a really good price too. They have free wifi and it was not crowded at all.",Was this review …?,Useful,,Funny,,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=IM9oq9HGTt8Q2QLQ2nevYA&flag_id=hQA5g8QS2t8wUFA5I8rpLA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-bagelers-coffeehouse-chicago-3%3Fstart%3D60,Report review,,,,,,,,,
https://www.yelp.com/user_details?userid=3Bq-xhOdI0yNbzn0G8amPg,https://s3-media4.fl.yelpcdn.com/photo/rZQkZI51QXljeRa2GeT4WQ/60s.jpg,Smitha A.,"Chicago, IL",friends,0,reviews,13,https://www.yelp.com/biz_share/IM9oq9HGTt8Q2QLQ2nevYA/review/wNQOcE-KljrGp7m3mzjbhQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=wNQOcE-KljrGp7m3mzjbhQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-bagelers-coffeehouse-chicago-3%3Fstart%3D60&user_id=3Bq-xhOdI0yNbzn0G8amPg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=3Bq-xhOdI0yNbzn0G8amPg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-bagelers-coffeehouse-chicago-3%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=3Bq-xhOdI0yNbzn0G8amPg&previous_url=https://www.yelp.com/biz/the-bagelers-coffeehouse-chicago-3?start=60,Follow Smitha A.,https://www.yelp.com/following_user/remove?dst_user_id=3Bq-xhOdI0yNbzn0G8amPg&previous_url=https://www.yelp.com/biz/the-bagelers-coffeehouse-chicago-3?start=60,Stop following Smitha A.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,8/28/2017,"We just went in for a Monday morning bagel, our first time here. We bought everything bagels with smoked salmon and garlic chive. The bagels were perfectly sized, not doughy, and perfectly toasted. I liked the garlic chive spread a little bit more, just because it was sooo garlicky and so good! We also bought an almond chocolate croissant, and it was one of the better croissants I've had in the Chicago area. Two sticks of good quality dark chocolate with delicious almond paste on top. Yum! Can't wait to go back, and looking at the reviews, it might be better to go on weekdays.",1 person voted for this review,Useful,1,Funny,,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=IM9oq9HGTt8Q2QLQ2nevYA&flag_id=wNQOcE-KljrGp7m3mzjbhQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-bagelers-coffeehouse-chicago-3%3Fstart%3D60,Report review,photos,[object Object],2,,,,,,
https://www.yelp.com/user_details?userid=cimJKh6bG_0IHPrMyTqSWg,https://s3-media4.fl.yelpcdn.com/photo/2M2ZoSO6BSC2TDFmL12wjg/60s.jpg,Tina C.,"Deerfield, IL",friends,601,reviews,116,https://www.yelp.com/biz_share/IM9oq9HGTt8Q2QLQ2nevYA/review/_U1d7kkL8CNilT0BXWLD2A,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=_U1d7kkL8CNilT0BXWLD2A&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-bagelers-coffeehouse-chicago-3%3Fstart%3D60&user_id=cimJKh6bG_0IHPrMyTqSWg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=cimJKh6bG_0IHPrMyTqSWg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-bagelers-coffeehouse-chicago-3%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=cimJKh6bG_0IHPrMyTqSWg&previous_url=https://www.yelp.com/biz/the-bagelers-coffeehouse-chicago-3?start=60,Follow Tina C.,https://www.yelp.com/following_user/remove?dst_user_id=cimJKh6bG_0IHPrMyTqSWg&previous_url=https://www.yelp.com/biz/the-bagelers-coffeehouse-chicago-3?start=60,Stop following Tina C.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,3/23/2016,"I was craving a lox sandwich for brunch and decided to stop by this place because it was close. Its a cute establishment with some booths and some tables, but its definitely not a big place. Their lox sandwich is listed as ""The Fisherman"" and it is $8.50. I got it on top of a poppyseed bagel. Honestly, I wasn't too impressed. Instead of fresh onions, they use pickled onions which tasted a little weird with the rest of the meal and the smoked salmon was extremely thick and not too...smoked. I also got a cup of regular black coffee, but ended up throwing the whole thing away because it tasted too burnt? Whatever it was, it wasn't good. I think I would stop by again, just because they did offer a very interesting selection of tea lattes and regular bagels, but I probably would avoid getting a regular black coffee and dropping a lot of money on a mediocre lox.",2 people voted for this review,Useful,2,Funny,,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=IM9oq9HGTt8Q2QLQ2nevYA&flag_id=_U1d7kkL8CNilT0BXWLD2A&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-bagelers-coffeehouse-chicago-3%3Fstart%3D60,Report review,photos,[object Object],158,Elite ’18,https://www.yelp.com/elite,2 check-ins,[object Object],,
https://www.yelp.com/user_details?userid=HSqVgkdBIZ4qPFNusM7MMA,https://s3-media1.fl.yelpcdn.com/photo/QAd-BFlilgvLe-gXPUu4Pw/60s.jpg,Tony M.,"Chicago, IL",friends,0,reviews,26,https://www.yelp.com/biz_share/IM9oq9HGTt8Q2QLQ2nevYA/review/uNiiPFbHw3sotDBxj2nMDQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=uNiiPFbHw3sotDBxj2nMDQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-bagelers-coffeehouse-chicago-3%3Fstart%3D60&user_id=HSqVgkdBIZ4qPFNusM7MMA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=HSqVgkdBIZ4qPFNusM7MMA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-bagelers-coffeehouse-chicago-3%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=HSqVgkdBIZ4qPFNusM7MMA&previous_url=https://www.yelp.com/biz/the-bagelers-coffeehouse-chicago-3?start=60,Follow Tony M.,https://www.yelp.com/following_user/remove?dst_user_id=HSqVgkdBIZ4qPFNusM7MMA&previous_url=https://www.yelp.com/biz/the-bagelers-coffeehouse-chicago-3?start=60,Stop following Tony M.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,4/22/2017,"I discovered this place in January 2016 and have been here dozens of times since. There are a few drawbacks: seating can be tricky, the music is sometimes a decibel or two too loud, and they were once out of coffee creamer at 10:30 on a Sunday morning. But for all of its ""faults,"" I absolutely love The Bagelers. I usually come here once or twice during the week - and sometimes on weekends - to work, take in the atmosphere, and get my bagel-sandwich fix (not to mention a large iced coffee).As a work-from-home writer, I enjoy seeking out new coffee shops. But as long as I live in the area, this will be my go-to. If you've never been here, you should change that - and soon.",Was this review …?,Useful,,Funny,,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=IM9oq9HGTt8Q2QLQ2nevYA&flag_id=uNiiPFbHw3sotDBxj2nMDQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-bagelers-coffeehouse-chicago-3%3Fstart%3D60,Report review,,,,,,,,,
https://www.yelp.com/user_details?userid=VBadmOcx1RqEVrOf1jr4xg,https://s3-media1.fl.yelpcdn.com/photo/Z5PCYZJrmlwaCVrbakCqag/60s.jpg,Seher D.,"Chicago, IL",friends,341,reviews,127,https://www.yelp.com/biz_share/IM9oq9HGTt8Q2QLQ2nevYA/review/GeeDHq2o9JJtCCRqafp_8A,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=GeeDHq2o9JJtCCRqafp_8A&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-bagelers-coffeehouse-chicago-3%3Fstart%3D60&user_id=VBadmOcx1RqEVrOf1jr4xg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=VBadmOcx1RqEVrOf1jr4xg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-bagelers-coffeehouse-chicago-3%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=VBadmOcx1RqEVrOf1jr4xg&previous_url=https://www.yelp.com/biz/the-bagelers-coffeehouse-chicago-3?start=60,Follow Seher D.,https://www.yelp.com/following_user/remove?dst_user_id=VBadmOcx1RqEVrOf1jr4xg&previous_url=https://www.yelp.com/biz/the-bagelers-coffeehouse-chicago-3?start=60,Stop following Seher D.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,1/28/2016,"Yes, I'm sadly upgrading my review and downgrading the stars.Don't get me wrong - the bagels and coffee/espresso drinks are just as good. That is, if you can get them.Almost every Sunday anywhere from 11 AM-12 PM, I call the Bagelers to ask if they still have bagels. This sounds like a dumb question, right? It's a bagel shop, of course it will have bagels! WRONG. After being fooled too many times and going to the Bagelers late morning on a Sunday (it's also about 30 minutes from my apartment, so it's a trek) to find out that they don't have bagels, I've learned better. Now, I call ahead of time. And to my expectation and dismay, they are out of bagels 95% of the time (or at least the flavors you actually care about. Come on, no one wants a plain or a wheat bagel).It's pretty disappointing that a bagel shop is out of bagels before 12 PM, when they are open till 5 PM...and when the issue is happening so regularly (at least 3 Sundays in a row at one point), shouldn't you have learned to stock more bagels? Although these are great bagels, you'll be lucky if they actually have the one you want stocked.",14 people voted for this review,Useful,8,Funny,8,Cool,2,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=IM9oq9HGTt8Q2QLQ2nevYA&flag_id=GeeDHq2o9JJtCCRqafp_8A&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-bagelers-coffeehouse-chicago-3%3Fstart%3D60,Report review,photos,[object Object],37,,,11 check-ins,[object Object],https://s3-media4.fl.yelpcdn.com/bphoto/qWYmmaHIGbPt4BwGRYhqtg/348s.jpg,https://www.yelp.com/biz_photos/the-bagelers-coffeehouse-chicago-3?reviewid=Kgrk1IdQkXBB2oNibg4t-w&select=qWYmmaHIGbPt4BwGRYhqtg
https://www.yelp.com/user_details?userid=3xibmgNSEMMtiTP2PlevhQ,https://s3-media1.fl.yelpcdn.com/photo/uRrlLer1S_W5vnx3lha4ug/60s.jpg,Amanda M.,"Chicago, IL",friends,135,reviews,469,https://www.yelp.com/biz_share/IM9oq9HGTt8Q2QLQ2nevYA/review/5m0BIfhJ3uSsDigKLJFfsQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=5m0BIfhJ3uSsDigKLJFfsQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-bagelers-coffeehouse-chicago-3%3Fstart%3D60&user_id=3xibmgNSEMMtiTP2PlevhQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=3xibmgNSEMMtiTP2PlevhQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-bagelers-coffeehouse-chicago-3%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=3xibmgNSEMMtiTP2PlevhQ&previous_url=https://www.yelp.com/biz/the-bagelers-coffeehouse-chicago-3?start=60,Follow Amanda M.,https://www.yelp.com/following_user/remove?dst_user_id=3xibmgNSEMMtiTP2PlevhQ&previous_url=https://www.yelp.com/biz/the-bagelers-coffeehouse-chicago-3?start=60,Stop following Amanda M.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,2/16/2016,"More of a 3.5. I loved the interior of the place and had the feel of what a café should be like. It was the perfect place to do some work or catch up with a friend. I stopped by Saturday morning to try their Fisherman sammich. They didn't offer onion or garlic bagels, which isn't the biggest deal, as I can settle for almost any bagel. I went with a plain. The bagel itself was pretty good, but not as good as I had hoped. I still would take their bagels over NYC Bagel Deli's. For the rest of the sammich, it was alright, but not that memorable. I liked that they changed it up with pickled onions but it didn't quite do it for me. Their homemade spreads and cream cheeses seemed pretty good. I tried their coffee and this was more so disappointing. It tasted pretty weak and not as robust as I would expect for a café.Service was alright. The guy taking my order was friendly and didn't have to wait too long for my order to be ready. Overall, it was fine. I would come on in if I was already in the area.For now and probably for a long time, I will still be yearning for a top notch lox & bagel like that from actual NY.",2 people voted for this review,Useful,2,Funny,1,Cool,1,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=IM9oq9HGTt8Q2QLQ2nevYA&flag_id=5m0BIfhJ3uSsDigKLJFfsQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-bagelers-coffeehouse-chicago-3%3Fstart%3D60,Report review,photos,[object Object],380,Elite ’18,https://www.yelp.com/elite,,,,
https://www.yelp.com/user_details?userid=_irUR619KjwGELqur6CXlA,https://s3-media1.fl.yelpcdn.com/photo/9feYXHO8FCplMKDRvK6-9g/60s.jpg,Elyse E.,"Chicago, IL",friends,246,reviews,12,https://www.yelp.com/biz_share/IM9oq9HGTt8Q2QLQ2nevYA/review/K-nWUYOgnCjB_Ocv49E5bw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=K-nWUYOgnCjB_Ocv49E5bw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-bagelers-coffeehouse-chicago-3%3Fstart%3D60&user_id=_irUR619KjwGELqur6CXlA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=_irUR619KjwGELqur6CXlA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-bagelers-coffeehouse-chicago-3%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=_irUR619KjwGELqur6CXlA&previous_url=https://www.yelp.com/biz/the-bagelers-coffeehouse-chicago-3?start=60,Follow Elyse E.,https://www.yelp.com/following_user/remove?dst_user_id=_irUR619KjwGELqur6CXlA&previous_url=https://www.yelp.com/biz/the-bagelers-coffeehouse-chicago-3?start=60,Stop following Elyse E.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,10/14/2017,I'm shocked that it took 3 months of living one block away to discover this amazing spot. Top notch bagels and lox here. Since moving from New Jersey to Chicago I never understood the steamed bagel trend. Here bagels are large and crispy. My boyfriend and I both got the Fisherman on everything bagels and will be back for more.,Was this review …?,Useful,,Funny,,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=IM9oq9HGTt8Q2QLQ2nevYA&flag_id=K-nWUYOgnCjB_Ocv49E5bw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-bagelers-coffeehouse-chicago-3%3Fstart%3D60,Report review,photos,[object Object],2,,,,,,
https://www.yelp.com/user_details?userid=LnovPC4LNKzqHSzBvR1mvA,https://s3-media3.fl.yelpcdn.com/photo/q6bCj5pkPAFs9xFUI37t3g/60s.jpg,Tiffany L.,"New York, NY",friends,18,reviews,256,https://www.yelp.com/biz_share/IM9oq9HGTt8Q2QLQ2nevYA/review/4LXC93o3KUq8hjVAS2le3g,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=4LXC93o3KUq8hjVAS2le3g&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-bagelers-coffeehouse-chicago-3%3Fstart%3D60&user_id=LnovPC4LNKzqHSzBvR1mvA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=LnovPC4LNKzqHSzBvR1mvA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-bagelers-coffeehouse-chicago-3%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=LnovPC4LNKzqHSzBvR1mvA&previous_url=https://www.yelp.com/biz/the-bagelers-coffeehouse-chicago-3?start=60,Follow Tiffany L.,https://www.yelp.com/following_user/remove?dst_user_id=LnovPC4LNKzqHSzBvR1mvA&previous_url=https://www.yelp.com/biz/the-bagelers-coffeehouse-chicago-3?start=60,Stop following Tiffany L.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,3/13/2016,"Four-star coffee and food establishment, but I had to dock a star for the smoke that was killing my eyes--not sure if this was a one-time thing or not.I got The Bagelers on an everything bagel and it was quite good--I loved the slight hint of spiciness in the chipotle mayo, and I appreciated the fact that they used real eggs in their sandwiches as opposed to bottled. They also use Ipsento beans, so the coffee was very good as well. It's a little on the loud side, especially on a weekend, so add on the smoke and it's not very conducive to getting work done. Overall, a solid place to grab and go, but I wouldn't plan on staying given the volume of people, noise, and air.",1 person voted for this review,Useful,1,Funny,,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=IM9oq9HGTt8Q2QLQ2nevYA&flag_id=4LXC93o3KUq8hjVAS2le3g&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-bagelers-coffeehouse-chicago-3%3Fstart%3D60,Report review,,,,Elite ’18,https://www.yelp.com/elite,1 check-in,[object Object],,
https://www.yelp.com/user_details?userid=Tn6ldqcSt0n5NGM71BP5Pw,https://s3-media2.fl.yelpcdn.com/photo/KrWfjHmoxEq5hLm1TqQsKw/60s.jpg,Lauren H.,"Chicago, IL",friends,240,reviews,52,https://www.yelp.com/biz_share/IM9oq9HGTt8Q2QLQ2nevYA/review/fQgetWsVG5AU9XXQMWvnaw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=fQgetWsVG5AU9XXQMWvnaw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-bagelers-coffeehouse-chicago-3%3Fstart%3D60&user_id=Tn6ldqcSt0n5NGM71BP5Pw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=Tn6ldqcSt0n5NGM71BP5Pw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-bagelers-coffeehouse-chicago-3%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=Tn6ldqcSt0n5NGM71BP5Pw&previous_url=https://www.yelp.com/biz/the-bagelers-coffeehouse-chicago-3?start=60,Follow Lauren H.,https://www.yelp.com/following_user/remove?dst_user_id=Tn6ldqcSt0n5NGM71BP5Pw&previous_url=https://www.yelp.com/biz/the-bagelers-coffeehouse-chicago-3?start=60,Stop following Lauren H.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,7/31/2017,Great little bagel shop in Lincoln Park.  Bagels & spreads are delicious and reasonably priced.  Highly recommend for a quick breakfast.,1 person voted for this review,Useful,,Funny,1,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=IM9oq9HGTt8Q2QLQ2nevYA&flag_id=fQgetWsVG5AU9XXQMWvnaw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-bagelers-coffeehouse-chicago-3%3Fstart%3D60,Report review,photos,[object Object],3,,,,,,
https://www.yelp.com/user_details?userid=qrjG1x6jz-dKxD84vu3yIA,https://s3-media3.fl.yelpcdn.com/photo/d5E5NKM5JMg3cqTJmYI7iA/60s.jpg,Lauren F.,"Chicago, IL",friends,190,reviews,25,https://www.yelp.com/biz_share/IM9oq9HGTt8Q2QLQ2nevYA/review/b5mB3K-ewobktsTZQeOB3Q,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=b5mB3K-ewobktsTZQeOB3Q&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-bagelers-coffeehouse-chicago-3%3Fstart%3D60&user_id=qrjG1x6jz-dKxD84vu3yIA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=qrjG1x6jz-dKxD84vu3yIA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-bagelers-coffeehouse-chicago-3%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=qrjG1x6jz-dKxD84vu3yIA&previous_url=https://www.yelp.com/biz/the-bagelers-coffeehouse-chicago-3?start=60,Follow Lauren F.,https://www.yelp.com/following_user/remove?dst_user_id=qrjG1x6jz-dKxD84vu3yIA&previous_url=https://www.yelp.com/biz/the-bagelers-coffeehouse-chicago-3?start=60,Stop following Lauren F.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,10/10/2017,"This place has the best bagels! Soft and slightly chewy just as a bagel should be. The actual cafe is a great place to study with little booths and plenty of outlets. The staff is also very friendly! The only con is their coffee-not my favorite. Overall, a cute little cafe with amazing bagels!",Was this review …?,Useful,,Funny,,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=IM9oq9HGTt8Q2QLQ2nevYA&flag_id=b5mB3K-ewobktsTZQeOB3Q&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-bagelers-coffeehouse-chicago-3%3Fstart%3D60,Report review,photos,[object Object],3,,,,,,
