js-analytics-click href,photo-box-img src,user-display-name,user-location,friend-count,friend-count 2,review-count,review-count 2,arrange href,icon_svg href 3,action-link_label,arrange href 2,action-link_label 2,arrange href 3,action-link_label 3,arrange href 4,action-link_label 4,arrange href 5,action-link_label 5,arrange href 6,action-link_label 6,offscreen src,rating-qualifier,review-content,voting-intro,vote-type,vote-type 2,vote-type 3,u-space-b3,u-space-b3 src,u-space-b2,ybtn,js-maybe-later-button,chiclet-link href,tooltip,photo-count,icon_svg href 13,photo-count 2,is-elite,is-elite href,photo-box-img src 2,photo-box-overlay_caption,biz-shim href,review-tags_item,icon_svg href 14,js-review-feedback-voter-list,js-review-feedback-voter-list href,count,count 2
https://www.yelp.com/user_details?userid=NplmOAeKXmMxyJESrs8Kxg,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Sul O.,"Chicago, IL",friends,0,reviews,3,https://www.yelp.com/biz_share/xFh35XIc5-9z88dLFH-Bxw/review/YgntIUr_oLmHHPoECKwv-A,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=YgntIUr_oLmHHPoECKwv-A&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-and-tea-chicago-2%3Fstart%3D60&user_id=NplmOAeKXmMxyJESrs8Kxg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=NplmOAeKXmMxyJESrs8Kxg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-and-tea-chicago-2%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=NplmOAeKXmMxyJESrs8Kxg&previous_url=https://www.yelp.com/biz/dollop-coffee-and-tea-chicago-2?start=60,Follow Sul O.,https://www.yelp.com/following_user/remove?dst_user_id=NplmOAeKXmMxyJESrs8Kxg&previous_url=https://www.yelp.com/biz/dollop-coffee-and-tea-chicago-2?start=60,Stop following Sul O.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,10/10/2018,Excellent dedication to satisfying customers. Great pastries for breakfast. Nice atmosphere.,Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=xFh35XIc5-9z88dLFH-Bxw&flag_id=YgntIUr_oLmHHPoECKwv-A&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-and-tea-chicago-2%3Fstart%3D60,Report review,,,,,,,,,,,,,,
https://www.yelp.com/user_details?userid=akPjOCHOKPBcIk918_u2jg,https://s3-media1.fl.yelpcdn.com/photo/svudjgSAk52pm94UqR_b8w/60s.jpg,A P.,"Furlong, PA",friends,0,reviews,18,https://www.yelp.com/biz_share/xFh35XIc5-9z88dLFH-Bxw/review/LXJcRye6GhcPBGUde6ss2g,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=LXJcRye6GhcPBGUde6ss2g&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-and-tea-chicago-2%3Fstart%3D60&user_id=akPjOCHOKPBcIk918_u2jg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=akPjOCHOKPBcIk918_u2jg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-and-tea-chicago-2%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=akPjOCHOKPBcIk918_u2jg&previous_url=https://www.yelp.com/biz/dollop-coffee-and-tea-chicago-2?start=60,Follow A P.,https://www.yelp.com/following_user/remove?dst_user_id=akPjOCHOKPBcIk918_u2jg&previous_url=https://www.yelp.com/biz/dollop-coffee-and-tea-chicago-2?start=60,Stop following A P.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,6/15/2018,"This place is great. Has that local coffee vibe and has some really good coffee. My favorite is the honey cinnamon latte. Comes in hot or iced, both are delicious. Slightly pricey ($5.05 for the iced latte seems a dollar high than I'd like to pay).",voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=xFh35XIc5-9z88dLFH-Bxw&flag_id=LXJcRye6GhcPBGUde6ss2g&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-and-tea-chicago-2%3Fstart%3D60,Report review,photo,[object Object],1,,,,,,,,Maisie O.,javascript:;,1,
https://www.yelp.com/user_details?userid=E2f5rnY2XaMiYdzbJoKlvA,https://s3-media2.fl.yelpcdn.com/photo/7qy7zyOrBd0L81jj1GM2_g/60s.jpg,Jenny F.,"Huntington, NY",friends,82,reviews,155,https://www.yelp.com/biz_share/xFh35XIc5-9z88dLFH-Bxw/review/DGyal1FIZvgCqP66ypWhOw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=DGyal1FIZvgCqP66ypWhOw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-and-tea-chicago-2%3Fstart%3D60&user_id=E2f5rnY2XaMiYdzbJoKlvA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=E2f5rnY2XaMiYdzbJoKlvA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-and-tea-chicago-2%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=E2f5rnY2XaMiYdzbJoKlvA&previous_url=https://www.yelp.com/biz/dollop-coffee-and-tea-chicago-2?start=60,Follow Jenny F.,https://www.yelp.com/following_user/remove?dst_user_id=E2f5rnY2XaMiYdzbJoKlvA&previous_url=https://www.yelp.com/biz/dollop-coffee-and-tea-chicago-2?start=60,Stop following Jenny F.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,5/14/2017,"Good coffee, plenty of seating, wifi, convenient-ish stop for something warm to drink when walking east to Navy Pier. Baristas were super friendly and accommodating. We decided to change our order (doh!) and they were very gracious about it. The usual coffee/tea drinks and the honey cinnamon latte was a fav.",2 people voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=xFh35XIc5-9z88dLFH-Bxw&flag_id=DGyal1FIZvgCqP66ypWhOw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-and-tea-chicago-2%3Fstart%3D60,Report review,photos,[object Object],303,Elite ’18,https://www.yelp.com/elite,https://s3-media3.fl.yelpcdn.com/bphoto/V-kYfTy4T6tmaFBrCSaC3w/168s.jpg,Love their humorous info for the iced drinks!,https://www.yelp.com/biz_photos/dollop-coffee-and-tea-chicago-2?reviewid=DGyal1FIZvgCqP66ypWhOw&select=V-kYfTy4T6tmaFBrCSaC3w,,,,,2,1
https://www.yelp.com/user_details?userid=N5fkrga79Tmt7A6mzAnCzA,https://s3-media1.fl.yelpcdn.com/photo/OVGr4LQsrs8fYQM_MpowdA/60s.jpg,Weiming Y.,"Brighton, MA",friends,17,review,1,https://www.yelp.com/biz_share/xFh35XIc5-9z88dLFH-Bxw/review/ILs1H2QdvEj_5Q-EWmyoIA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=ILs1H2QdvEj_5Q-EWmyoIA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-and-tea-chicago-2%3Fstart%3D60&user_id=N5fkrga79Tmt7A6mzAnCzA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=N5fkrga79Tmt7A6mzAnCzA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-and-tea-chicago-2%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=N5fkrga79Tmt7A6mzAnCzA&previous_url=https://www.yelp.com/biz/dollop-coffee-and-tea-chicago-2?start=60,Follow Weiming Y.,https://www.yelp.com/following_user/remove?dst_user_id=N5fkrga79Tmt7A6mzAnCzA&previous_url=https://www.yelp.com/biz/dollop-coffee-and-tea-chicago-2?start=60,Stop following Weiming Y.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,6/24/2018,I always liked this place until today. I ordered an ice mocha and asked a giant ice cube to be removed from the cup. The guy used his hand to grab that ice cube and his fingers all dipped in my coffee. He didn't even say sorry. Anyhow he couldn't grab that ice using his fingers after several trys so he poured the coffee to another cup with less ice. Then AGAIN dipped his fingers to that new cup to grab ice! At least be professional and wear the gloves! So gross!,Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=xFh35XIc5-9z88dLFH-Bxw&flag_id=ILs1H2QdvEj_5Q-EWmyoIA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-and-tea-chicago-2%3Fstart%3D60,Report review,photos,[object Object],4,,,,,,,,,,,
https://www.yelp.com/user_details?userid=5rDl0FGRZcX-QhBRZoNd4g,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Jade G.,"Mechanicsburg, PA",friend,1,reviews,19,https://www.yelp.com/biz_share/xFh35XIc5-9z88dLFH-Bxw/review/rfmfc-ix5ANnaBVS81RYSw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=rfmfc-ix5ANnaBVS81RYSw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-and-tea-chicago-2%3Fstart%3D60&user_id=5rDl0FGRZcX-QhBRZoNd4g,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=5rDl0FGRZcX-QhBRZoNd4g&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-and-tea-chicago-2%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=5rDl0FGRZcX-QhBRZoNd4g&previous_url=https://www.yelp.com/biz/dollop-coffee-and-tea-chicago-2?start=60,Follow Jade G.,https://www.yelp.com/following_user/remove?dst_user_id=5rDl0FGRZcX-QhBRZoNd4g&previous_url=https://www.yelp.com/biz/dollop-coffee-and-tea-chicago-2?start=60,Stop following Jade G.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,9/23/2018,"LOVE! This coffee shop is totally adorable and makes a great latte. They have alternate milk options, which is essential to me. We continually go back and highly recommend it! (:",Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=xFh35XIc5-9z88dLFH-Bxw&flag_id=rfmfc-ix5ANnaBVS81RYSw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-and-tea-chicago-2%3Fstart%3D60,Report review,,,,,,,,,,,,,,
https://www.yelp.com/user_details?userid=FUItxnhoRjSUK6yzZS2F1w,https://s3-media4.fl.yelpcdn.com/photo/ewi7Brb0QmHp4LFbwMv81g/60s.jpg,Anna Z.,"Portland, OR",friends,547,reviews,345,https://www.yelp.com/biz_share/xFh35XIc5-9z88dLFH-Bxw/review/phBNttiozszj-l9_NLBr5g,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=phBNttiozszj-l9_NLBr5g&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-and-tea-chicago-2%3Fstart%3D60&user_id=FUItxnhoRjSUK6yzZS2F1w,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=FUItxnhoRjSUK6yzZS2F1w&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-and-tea-chicago-2%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=FUItxnhoRjSUK6yzZS2F1w&previous_url=https://www.yelp.com/biz/dollop-coffee-and-tea-chicago-2?start=60,Follow Anna Z.,https://www.yelp.com/following_user/remove?dst_user_id=FUItxnhoRjSUK6yzZS2F1w&previous_url=https://www.yelp.com/biz/dollop-coffee-and-tea-chicago-2?start=60,Stop following Anna Z.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,6/29/2016,"Man I wish I lived in Chicago just so I can study here!!! This is seriously the cutest most hip little coffee shop. The decor is very modern and chic. All the baristas are so cool looking and complement the vibe. I read the reviews on Yelp before hand and a lot of people talked about the Mexican coffee and since that sounded uber duber awesome, I got that. Omg seriously if it started snowing right now outside, and I had my Mexican coffee, I would be a happy girl. The coffee has such a feisty kick when you drink it due to the cayenne pepper and it makes your whole body warm. It's such a rich and unique depth of overwhelming flavor, definitely a must try!!The patrons all look like younger aged population in the 20s and many were hard at work. I think this would be an invigorating location to get work done and enjoy food and drinks. Loved it!",3 people voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=xFh35XIc5-9z88dLFH-Bxw&flag_id=phBNttiozszj-l9_NLBr5g&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-and-tea-chicago-2%3Fstart%3D60,Report review,photos,[object Object],681,Elite ’18,https://www.yelp.com/elite,https://s3-media3.fl.yelpcdn.com/bphoto/QV1clG9w81oX74sI6oNHCQ/168s.jpg,Mexican coffee,https://www.yelp.com/biz_photos/dollop-coffee-and-tea-chicago-2?reviewid=phBNttiozszj-l9_NLBr5g&select=QV1clG9w81oX74sI6oNHCQ,1 check-in,[object Object],,,3,
https://www.yelp.com/user_details?userid=gUOpdVoFVmzFZ7mqcuvH1g,https://s3-media2.fl.yelpcdn.com/photo/m7oY78ZM885lo8DaKAL3IQ/60s.jpg,Aidan C.,"San Francisco, CA",friends,22,reviews,2,https://www.yelp.com/biz_share/xFh35XIc5-9z88dLFH-Bxw/review/o8yolk6qOa5ZhaKQnxeacw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=o8yolk6qOa5ZhaKQnxeacw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-and-tea-chicago-2%3Fstart%3D60&user_id=gUOpdVoFVmzFZ7mqcuvH1g,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=gUOpdVoFVmzFZ7mqcuvH1g&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-and-tea-chicago-2%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=gUOpdVoFVmzFZ7mqcuvH1g&previous_url=https://www.yelp.com/biz/dollop-coffee-and-tea-chicago-2?start=60,Follow Aidan C.,https://www.yelp.com/following_user/remove?dst_user_id=gUOpdVoFVmzFZ7mqcuvH1g&previous_url=https://www.yelp.com/biz/dollop-coffee-and-tea-chicago-2?start=60,Stop following Aidan C.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,11/1/2017,"I spent the guts of three days working out of this coffee shop while visiting Chicago - it was the third coffee shop I landed at over the course of the trip, and I'm really glad I found it!Coffee: GreatService: Fantastic (friendly baristas noticed I was effectively living there by day 2)Wifi: Good - They've got a Comcast line, works well enough.",voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=xFh35XIc5-9z88dLFH-Bxw&flag_id=o8yolk6qOa5ZhaKQnxeacw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-and-tea-chicago-2%3Fstart%3D60,Report review,photo,[object Object],1,,,,,,,,Samantha K.,javascript:;,1,
https://www.yelp.com/user_details?userid=5fftVMla6J-noaS6QLDDyg,https://s3-media1.fl.yelpcdn.com/photo/B-5AmEfcfEijipN-Ez3wgA/60s.jpg,Sanjana D.,"Chicago, IL",friends,221,reviews,49,https://www.yelp.com/biz_share/xFh35XIc5-9z88dLFH-Bxw/review/pfRhQT_U8TeRq40hOFdhtw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=pfRhQT_U8TeRq40hOFdhtw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-and-tea-chicago-2%3Fstart%3D60&user_id=5fftVMla6J-noaS6QLDDyg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=5fftVMla6J-noaS6QLDDyg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-and-tea-chicago-2%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=5fftVMla6J-noaS6QLDDyg&previous_url=https://www.yelp.com/biz/dollop-coffee-and-tea-chicago-2?start=60,Follow Sanjana D.,https://www.yelp.com/following_user/remove?dst_user_id=5fftVMla6J-noaS6QLDDyg&previous_url=https://www.yelp.com/biz/dollop-coffee-and-tea-chicago-2?start=60,Stop following Sanjana D.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,10/5/2017,"I had pre ordered my drink through the ritual app. When I got there I picked up a drink that was by the counter and took a hearty sip. I quickly realized that it was not the almond latte had ordered. Luckily it was my best friend's Mexican mocha. My Almond milk latte was prepared and I reluctantly  had to give the Mexican mocha back to her. Both drinks were very tasty, but I highly recommend the specialty lattes. They're very balanced and not too sweet!",voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=xFh35XIc5-9z88dLFH-Bxw&flag_id=pfRhQT_U8TeRq40hOFdhtw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-and-tea-chicago-2%3Fstart%3D60,Report review,photos,[object Object],14,Elite ’18,https://www.yelp.com/elite,,,,,,Liza X.,javascript:;,1,
https://www.yelp.com/user_details?userid=KQ9TbTOBwC5PTX0HXq1Tng,https://s3-media2.fl.yelpcdn.com/photo/ZuvqjnX98PpuyJMfhyd5_Q/60s.jpg,Jade M.,"San Antonio, TX",friends,205,reviews,727,https://www.yelp.com/biz_share/xFh35XIc5-9z88dLFH-Bxw/review/SRxJIaRI5Ma1sDw49evO9w,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=SRxJIaRI5Ma1sDw49evO9w&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-and-tea-chicago-2%3Fstart%3D60&user_id=KQ9TbTOBwC5PTX0HXq1Tng,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=KQ9TbTOBwC5PTX0HXq1Tng&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-and-tea-chicago-2%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=KQ9TbTOBwC5PTX0HXq1Tng&previous_url=https://www.yelp.com/biz/dollop-coffee-and-tea-chicago-2?start=60,Follow Jade M.,https://www.yelp.com/following_user/remove?dst_user_id=KQ9TbTOBwC5PTX0HXq1Tng&previous_url=https://www.yelp.com/biz/dollop-coffee-and-tea-chicago-2?start=60,Stop following Jade M.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,3/13/2017,Great coffee spot in downtown! We went here today after spending the afternoon at the Navy Pier. The baristas were friendly and efficient. Plenty of seating and great drinks! My boyfriend tried a Guatemalan pour over called Santa Sofia and I ordered the Mexican Mocha (it's made with a three chile blend). Both drinks came out quickly and were very flavorful. Given our experience I would definitely come back to try more!,2 people voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=xFh35XIc5-9z88dLFH-Bxw&flag_id=SRxJIaRI5Ma1sDw49evO9w&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-and-tea-chicago-2%3Fstart%3D60,Report review,photos,[object Object],2045,Elite ’18,https://www.yelp.com/elite,https://s3-media4.fl.yelpcdn.com/bphoto/OcYOcKuMCTUTfpEbXXnQvA/348s.jpg,Santa Sofia pour over and Mexican Mocha,https://www.yelp.com/biz_photos/dollop-coffee-and-tea-chicago-2?reviewid=SRxJIaRI5Ma1sDw49evO9w&select=OcYOcKuMCTUTfpEbXXnQvA,1 check-in,[object Object],,,2,
https://www.yelp.com/user_details?userid=WJgTeE-dh32yrCxQxTgnwA,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,M C.,"West Hollywood, Los Angeles, CA",friends,4,reviews,13,https://www.yelp.com/biz_share/xFh35XIc5-9z88dLFH-Bxw/review/gNoBqqLixYdlZswf0tKaaQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=gNoBqqLixYdlZswf0tKaaQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-and-tea-chicago-2%3Fstart%3D60&user_id=WJgTeE-dh32yrCxQxTgnwA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=WJgTeE-dh32yrCxQxTgnwA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-and-tea-chicago-2%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=WJgTeE-dh32yrCxQxTgnwA&previous_url=https://www.yelp.com/biz/dollop-coffee-and-tea-chicago-2?start=60,Follow M C.,https://www.yelp.com/following_user/remove?dst_user_id=WJgTeE-dh32yrCxQxTgnwA&previous_url=https://www.yelp.com/biz/dollop-coffee-and-tea-chicago-2?start=60,Stop following M C.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,8/7/2018,"I recently discovered Dollop and it's now my favorite coffee shop in Chicago. Bright sunny space, a really great cup of coffee and the staff is the absolute best.  I'm so glad I found this place!",voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=xFh35XIc5-9z88dLFH-Bxw&flag_id=gNoBqqLixYdlZswf0tKaaQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-and-tea-chicago-2%3Fstart%3D60,Report review,,,,,,,,,,,Dani N.,javascript:;,,1
https://www.yelp.com/user_details?userid=mfLKwLpiKeLG5Zl3gdflqQ,https://s3-media3.fl.yelpcdn.com/photo/Qz3xt99anqlotwsvgk0cng/60s.jpg,Kam S.,"Washington, DC",friends,62,reviews,21,https://www.yelp.com/biz_share/xFh35XIc5-9z88dLFH-Bxw/review/eZx7hvlfiWsbE_YQMptZVQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=eZx7hvlfiWsbE_YQMptZVQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-and-tea-chicago-2%3Fstart%3D60&user_id=mfLKwLpiKeLG5Zl3gdflqQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=mfLKwLpiKeLG5Zl3gdflqQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-and-tea-chicago-2%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=mfLKwLpiKeLG5Zl3gdflqQ&previous_url=https://www.yelp.com/biz/dollop-coffee-and-tea-chicago-2?start=60,Follow Kam S.,https://www.yelp.com/following_user/remove?dst_user_id=mfLKwLpiKeLG5Zl3gdflqQ&previous_url=https://www.yelp.com/biz/dollop-coffee-and-tea-chicago-2?start=60,Stop following Kam S.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,3/31/2017,"They make an excellent Mexican mocha - rich, spicy, not too sweet, and flavorful. Very impressed! The space is big, bright, and open with plenty of seating and wide aisles - it's accessible and good for folks with strollers or wheelchairs. They were playing fun 90s/2000s music and the staff was friendly and efficient.",2 people voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=xFh35XIc5-9z88dLFH-Bxw&flag_id=eZx7hvlfiWsbE_YQMptZVQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdollop-coffee-and-tea-chicago-2%3Fstart%3D60,Report review,photos,[object Object],4,,,https://s3-media3.fl.yelpcdn.com/bphoto/LDRazLOf4y-jpHNvCp2KuA/168s.jpg,Really nice space,https://www.yelp.com/biz_photos/dollop-coffee-and-tea-chicago-2?reviewid=eZx7hvlfiWsbE_YQMptZVQ&select=LDRazLOf4y-jpHNvCp2KuA,1 check-in,[object Object],,,1,
