js-analytics-click href,photo-box-img src,user-display-name,user-location,friend-count,friend-count 2,review-count,review-count 2,photo-count,icon_svg href 3,photo-count 2,arrange href,icon_svg href 4,action-link_label,arrange href 2,action-link_label 2,arrange href 3,action-link_label 3,arrange href 4,action-link_label 4,arrange href 5,action-link_label 5,arrange href 6,action-link_label 6,offscreen src,rating-qualifier,review-tags_item,review-content,photo-box-img src 2,biz-shim href,photo-box-img src 3,voting-intro,vote-type,vote-type 2,vote-type 3,u-space-b3,u-space-b3 src,u-space-b2,ybtn,js-maybe-later-button,chiclet-link href,tooltip
https://www.yelp.com/user_details?userid=maXhZSeOmc3wQY8sfnh8BQ,https://s3-media3.fl.yelpcdn.com/photo/61lPsNoiQzZ4suPgVSKPPQ/60s.jpg,Beyza M.,"Chicago, IL",friends,11,reviews,18,photos,[object Object],9,https://www.yelp.com/biz_share/DgUhZRv8r9lzJK2lo60ogw/review/s77_KeAxeLIkVTgh9mUhUw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=s77_KeAxeLIkVTgh9mUhUw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnilly-cafe-chicago-2%3Fstart%3D20&user_id=maXhZSeOmc3wQY8sfnh8BQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=maXhZSeOmc3wQY8sfnh8BQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnilly-cafe-chicago-2%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=maXhZSeOmc3wQY8sfnh8BQ&previous_url=https://www.yelp.com/biz/nilly-cafe-chicago-2?start=20,Follow Beyza M.,https://www.yelp.com/following_user/remove?dst_user_id=maXhZSeOmc3wQY8sfnh8BQ&previous_url=https://www.yelp.com/biz/nilly-cafe-chicago-2?start=20,Stop following Beyza M.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,7/20/2018,,"This place is absolutely a hidden gem! I have tired their spinach and feta pastry, aegean scramble and a delicious cup of latte! They were all very delicious. I also liked the uniqueness of the some of the items that you can't find anywhere else such as special home made jams, pastries, bake goods and sandwiches! It definitely reminded me old days when I was back in my country right next to aegean sea! The atmosphere was very cool and quiet, if you are planning on catching up some work on your computer this place is the best option right in the middle of downtown Chicago.",,,,Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=DgUhZRv8r9lzJK2lo60ogw&flag_id=s77_KeAxeLIkVTgh9mUhUw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnilly-cafe-chicago-2%3Fstart%3D20,Report review
https://www.yelp.com/user_details?userid=EVlUbEyMX4JKwm6ZYKxMRg,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Elena P.,"Westport, CT",friends,0,review,1,photo,[object Object],1,https://www.yelp.com/biz_share/DgUhZRv8r9lzJK2lo60ogw/review/ARUdXX6Hm7UHsssbvlz00A,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=ARUdXX6Hm7UHsssbvlz00A&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnilly-cafe-chicago-2%3Fstart%3D20&user_id=EVlUbEyMX4JKwm6ZYKxMRg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=EVlUbEyMX4JKwm6ZYKxMRg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnilly-cafe-chicago-2%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=EVlUbEyMX4JKwm6ZYKxMRg&previous_url=https://www.yelp.com/biz/nilly-cafe-chicago-2?start=20,Follow Elena P.,https://www.yelp.com/following_user/remove?dst_user_id=EVlUbEyMX4JKwm6ZYKxMRg&previous_url=https://www.yelp.com/biz/nilly-cafe-chicago-2?start=20,Stop following Elena P.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,9/1/2018,,Wonderful food with a excellent service in a cozy environment. The Nutella crepe was to die for !,,https://www.yelp.com/biz_photos/nilly-cafe-chicago-2?reviewid=ARUdXX6Hm7UHsssbvlz00A&select=0upuMe7wfXd2LOlwhpNbkQ,https://s3-media3.fl.yelpcdn.com/bphoto/0upuMe7wfXd2LOlwhpNbkQ/348s.jpg,Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=DgUhZRv8r9lzJK2lo60ogw&flag_id=ARUdXX6Hm7UHsssbvlz00A&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnilly-cafe-chicago-2%3Fstart%3D20,Report review
https://www.yelp.com/user_details?userid=mSj_vLSIeqXkrHwUhjSHyg,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Kit P.,"Richmond, CA",friends,0,review,1,photos,[object Object],2,https://www.yelp.com/biz_share/DgUhZRv8r9lzJK2lo60ogw/review/c_cJJEaXgv8xbwrcjVBU8w,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=c_cJJEaXgv8xbwrcjVBU8w&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnilly-cafe-chicago-2%3Fstart%3D20&user_id=mSj_vLSIeqXkrHwUhjSHyg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=mSj_vLSIeqXkrHwUhjSHyg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnilly-cafe-chicago-2%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=mSj_vLSIeqXkrHwUhjSHyg&previous_url=https://www.yelp.com/biz/nilly-cafe-chicago-2?start=20,Follow Kit P.,https://www.yelp.com/following_user/remove?dst_user_id=mSj_vLSIeqXkrHwUhjSHyg&previous_url=https://www.yelp.com/biz/nilly-cafe-chicago-2?start=20,Stop following Kit P.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,11/2/2018,,"Wow! We were greeted warmly by everyone working here including Nilly the lovely owner, the food is delicious , super fresh (all baked goods made on site) and the atmosphere is just as inviting. Highly recommend!",,,,Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=DgUhZRv8r9lzJK2lo60ogw&flag_id=c_cJJEaXgv8xbwrcjVBU8w&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnilly-cafe-chicago-2%3Fstart%3D20,Report review
https://www.yelp.com/user_details?userid=xnKOkgxlWxF1hhOsfLSsiw,https://s3-media2.fl.yelpcdn.com/photo/aiwzPTDRyAtyOD2JeaFwow/60s.jpg,Staci P.,"Chicago, IL",friends,0,reviews,6,photo,[object Object],1,https://www.yelp.com/biz_share/DgUhZRv8r9lzJK2lo60ogw/review/LwUj_iR4qhoxi2dHBbsGJA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=LwUj_iR4qhoxi2dHBbsGJA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnilly-cafe-chicago-2%3Fstart%3D20&user_id=xnKOkgxlWxF1hhOsfLSsiw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=xnKOkgxlWxF1hhOsfLSsiw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnilly-cafe-chicago-2%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=xnKOkgxlWxF1hhOsfLSsiw&previous_url=https://www.yelp.com/biz/nilly-cafe-chicago-2?start=20,Follow Staci P.,https://www.yelp.com/following_user/remove?dst_user_id=xnKOkgxlWxF1hhOsfLSsiw&previous_url=https://www.yelp.com/biz/nilly-cafe-chicago-2?start=20,Stop following Staci P.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,4/26/2018,,"Came in for a snack and a coffee. Would have been satisfied with a plain croissant or granola bar. Instead had the most amazing almond croissant and cinnamon roll ever. Delicious Lavazza coffee, homemade pastries that knocked our socks off, and a nice handmade touch to the presentation. It was quick and they came out to check on us after bringing our treats. Will definitely be back!",https://s3-media2.fl.yelpcdn.com/buphoto/Im12MvtKw87eT9dZ9SKkEw/30s.jpg,https://www.yelp.com/biz_photos/nilly-cafe-chicago-2?reviewid=LwUj_iR4qhoxi2dHBbsGJA&select=fQUg38e_0HP3L20s854q5g,https://s3-media3.fl.yelpcdn.com/bphoto/fQUg38e_0HP3L20s854q5g/348s.jpg,Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=DgUhZRv8r9lzJK2lo60ogw&flag_id=LwUj_iR4qhoxi2dHBbsGJA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnilly-cafe-chicago-2%3Fstart%3D20,Report review
https://www.yelp.com/user_details?userid=hK7BcqqQgigwl6To0klE4A,https://s3-media4.fl.yelpcdn.com/photo/9guwLBdnwH25CYW7d8_pbA/60s.jpg,Olivia O.,"Chicago, IL",friends,0,reviews,4,photos,[object Object],2,https://www.yelp.com/biz_share/DgUhZRv8r9lzJK2lo60ogw/review/FjA6rNXiepuHqL18l5Vtzw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=FjA6rNXiepuHqL18l5Vtzw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnilly-cafe-chicago-2%3Fstart%3D20&user_id=hK7BcqqQgigwl6To0klE4A,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=hK7BcqqQgigwl6To0klE4A&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnilly-cafe-chicago-2%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=hK7BcqqQgigwl6To0klE4A&previous_url=https://www.yelp.com/biz/nilly-cafe-chicago-2?start=20,Follow Olivia O.,https://www.yelp.com/following_user/remove?dst_user_id=hK7BcqqQgigwl6To0klE4A&previous_url=https://www.yelp.com/biz/nilly-cafe-chicago-2?start=20,Stop following Olivia O.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,4/18/2018,First to Review,"If I could rate Nilly Cafe higher than five stars, I would. I am absolutely blown away by the kindness of the staff. Not many people know about this place, and as a foodie, I can easily say it's one of the best hidden gems in Chicago. SO incredible. I ordered pancakes, and a friend ordered a panini. The presentation was amazing and the taste was even better. The staff went out of their way to accommodate us, let us try out different gelato flavors, and decorated our pancakes beautifully. EVERYTHING IS HOMEMADE!!!! I can't wait to come back over and over again.",https://s3-media1.fl.yelpcdn.com/bphoto/r1ZhneQ8Eo_bVGS3ERCbtA/168s.jpg,https://www.yelp.com/biz_photos/nilly-cafe-chicago-2?reviewid=FjA6rNXiepuHqL18l5Vtzw&select=BROeJOanXbTRaaut8dV_iQ,https://s3-media1.fl.yelpcdn.com/bphoto/BROeJOanXbTRaaut8dV_iQ/168s.jpg,Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=DgUhZRv8r9lzJK2lo60ogw&flag_id=FjA6rNXiepuHqL18l5Vtzw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnilly-cafe-chicago-2%3Fstart%3D20,Report review
https://www.yelp.com/user_details?userid=atsX9qNbQ6dvgox_nP5BKw,https://s3-media3.fl.yelpcdn.com/photo/XyqeeLhjEhcoC2bGxZEhxw/60s.jpg,Jay D.,"Seattle, WA",friends,0,reviews,12,photos,[object Object],6,https://www.yelp.com/biz_share/DgUhZRv8r9lzJK2lo60ogw/review/a_bKEEnFm4WdbUDFfKTkdw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=a_bKEEnFm4WdbUDFfKTkdw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnilly-cafe-chicago-2%3Fstart%3D20&user_id=atsX9qNbQ6dvgox_nP5BKw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=atsX9qNbQ6dvgox_nP5BKw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnilly-cafe-chicago-2%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=atsX9qNbQ6dvgox_nP5BKw&previous_url=https://www.yelp.com/biz/nilly-cafe-chicago-2?start=20,Follow Jay D.,https://www.yelp.com/following_user/remove?dst_user_id=atsX9qNbQ6dvgox_nP5BKw&previous_url=https://www.yelp.com/biz/nilly-cafe-chicago-2?start=20,Stop following Jay D.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,6/12/2018,,"I really enjoyed my meal. I had a spanakopita, at Nilly's suggestion, which she later said she made herself. I also had a gyro, which I found refreshingly light and tasty. The cream caramel latte mixed well with the food and was delicious. My wife had a Greek chicken salad. I would have given everything a 5, but she voted it a 4. If we could get a 4.5, then that might be more accurate. As middle eastern fare in a cafe goes, I'm giving it a 5.",,,,Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=DgUhZRv8r9lzJK2lo60ogw&flag_id=a_bKEEnFm4WdbUDFfKTkdw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnilly-cafe-chicago-2%3Fstart%3D20,Report review
https://www.yelp.com/user_details?userid=132YUsKmpc-L9XixDsFlxg,https://s3-media3.fl.yelpcdn.com/photo/NTMtLMAeycGjD1OOFEVszA/60s.jpg,Anastasia H.,"Issaquah, WA",friends,90,reviews,80,photos,[object Object],41,https://www.yelp.com/biz_share/DgUhZRv8r9lzJK2lo60ogw/review/gSCfgYcsDu1-oWC3evxBOA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=gSCfgYcsDu1-oWC3evxBOA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnilly-cafe-chicago-2%3Fstart%3D20&user_id=132YUsKmpc-L9XixDsFlxg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=132YUsKmpc-L9XixDsFlxg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnilly-cafe-chicago-2%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=132YUsKmpc-L9XixDsFlxg&previous_url=https://www.yelp.com/biz/nilly-cafe-chicago-2?start=20,Follow Anastasia H.,https://www.yelp.com/following_user/remove?dst_user_id=132YUsKmpc-L9XixDsFlxg&previous_url=https://www.yelp.com/biz/nilly-cafe-chicago-2?start=20,Stop following Anastasia H.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,5/11/2018,,"Do visit this hidden gem! Fantastic staff, Omar is great and will make you feel at home. Excellent coffee, sandwiches and pastries. I will try a panini next time. The Gyro sandwich was great and had an iced coconut coffee (Lavazza)....delish!",,,,Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=DgUhZRv8r9lzJK2lo60ogw&flag_id=gSCfgYcsDu1-oWC3evxBOA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnilly-cafe-chicago-2%3Fstart%3D20,Report review
https://www.yelp.com/user_details?userid=WsPzD9onaYAzkwcpAWdOCg,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Oya M.,"Manhattan, NY",friends,32,reviews,19,photos,[object Object],8,https://www.yelp.com/biz_share/DgUhZRv8r9lzJK2lo60ogw/review/qYzMVTtOXKML5GdULjN2_Q,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=qYzMVTtOXKML5GdULjN2_Q&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnilly-cafe-chicago-2%3Fstart%3D20&user_id=WsPzD9onaYAzkwcpAWdOCg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=WsPzD9onaYAzkwcpAWdOCg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnilly-cafe-chicago-2%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=WsPzD9onaYAzkwcpAWdOCg&previous_url=https://www.yelp.com/biz/nilly-cafe-chicago-2?start=20,Follow Oya M.,https://www.yelp.com/following_user/remove?dst_user_id=WsPzD9onaYAzkwcpAWdOCg&previous_url=https://www.yelp.com/biz/nilly-cafe-chicago-2?start=20,Stop following Oya M.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,6/15/2018,,"Best breakfast in Chicago! Homemade goodies were very delicious, Ham and cheese croissant was very fresh . Egg with pepperoni was my  is very smooth and creamy . Very friendly staff .Tank you Nil you made our days yummy and wonderful .",https://s3-media3.fl.yelpcdn.com/bphoto/gTCcyYMtnk2wUlNpVfMK8g/168s.jpg,https://www.yelp.com/biz_photos/nilly-cafe-chicago-2?reviewid=qYzMVTtOXKML5GdULjN2_Q&select=9L9yLGrx4JhWE-xXIaBlow,https://s3-media4.fl.yelpcdn.com/bphoto/9L9yLGrx4JhWE-xXIaBlow/348s.jpg,Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=DgUhZRv8r9lzJK2lo60ogw&flag_id=qYzMVTtOXKML5GdULjN2_Q&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnilly-cafe-chicago-2%3Fstart%3D20,Report review
https://www.yelp.com/user_details?userid=4PV0aX0dRtpTEATGjBeURg,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,BJ C.,"Tustin, CA",friends,0,review,1,,,,https://www.yelp.com/biz_share/DgUhZRv8r9lzJK2lo60ogw/review/9okfTJM7bfrs-v07Gj83hQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=9okfTJM7bfrs-v07Gj83hQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnilly-cafe-chicago-2%3Fstart%3D20&user_id=4PV0aX0dRtpTEATGjBeURg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=4PV0aX0dRtpTEATGjBeURg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnilly-cafe-chicago-2%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=4PV0aX0dRtpTEATGjBeURg&previous_url=https://www.yelp.com/biz/nilly-cafe-chicago-2?start=20,Follow BJ C.,https://www.yelp.com/following_user/remove?dst_user_id=4PV0aX0dRtpTEATGjBeURg&previous_url=https://www.yelp.com/biz/nilly-cafe-chicago-2?start=20,Stop following BJ C.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,9/14/2018,,"Incredibly friendly people. I was looking for breakfast at noon, and they had it! Varied menu, breakfast All day. French toast was good.Small and quiet.",,,,Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=DgUhZRv8r9lzJK2lo60ogw&flag_id=9okfTJM7bfrs-v07Gj83hQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnilly-cafe-chicago-2%3Fstart%3D20,Report review
https://www.yelp.com/user_details?userid=Bu6gKKFHMmA1NJg9E89c1Q,https://s3-media3.fl.yelpcdn.com/photo/N33zaZjA31YlE68Iisbf_Q/60s.jpg,Alli Z.,"Brecksville, OH",friends,0,reviews,4,photo,[object Object],1,https://www.yelp.com/biz_share/DgUhZRv8r9lzJK2lo60ogw/review/pd1alpoMiEUtkB48zJrC1Q,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=pd1alpoMiEUtkB48zJrC1Q&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnilly-cafe-chicago-2%3Fstart%3D20&user_id=Bu6gKKFHMmA1NJg9E89c1Q,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=Bu6gKKFHMmA1NJg9E89c1Q&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnilly-cafe-chicago-2%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=Bu6gKKFHMmA1NJg9E89c1Q&previous_url=https://www.yelp.com/biz/nilly-cafe-chicago-2?start=20,Follow Alli Z.,https://www.yelp.com/following_user/remove?dst_user_id=Bu6gKKFHMmA1NJg9E89c1Q&previous_url=https://www.yelp.com/biz/nilly-cafe-chicago-2?start=20,Stop following Alli Z.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,6/18/2018,,Had the best iced latter made by the friendliest barista. I don't know his name but he was great! Definitely come back here,,,,Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=DgUhZRv8r9lzJK2lo60ogw&flag_id=pd1alpoMiEUtkB48zJrC1Q&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnilly-cafe-chicago-2%3Fstart%3D20,Report review
https://www.yelp.com/user_details?userid=WU8rj7r9JNqLy7RcWtA8BA,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Claire G.,"Chicago, IL",friends,0,review,1,,,,https://www.yelp.com/biz_share/DgUhZRv8r9lzJK2lo60ogw/review/A2s8fevE4wyRZc123zRzGQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=A2s8fevE4wyRZc123zRzGQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnilly-cafe-chicago-2%3Fstart%3D20&user_id=WU8rj7r9JNqLy7RcWtA8BA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=WU8rj7r9JNqLy7RcWtA8BA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnilly-cafe-chicago-2%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=WU8rj7r9JNqLy7RcWtA8BA&previous_url=https://www.yelp.com/biz/nilly-cafe-chicago-2?start=20,Follow Claire G.,https://www.yelp.com/following_user/remove?dst_user_id=WU8rj7r9JNqLy7RcWtA8BA&previous_url=https://www.yelp.com/biz/nilly-cafe-chicago-2?start=20,Stop following Claire G.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,7/17/2018,,"Went here today with coworkers for gelato. Look the gelato is actually decent but when one of my coworkers asked to sample multiple flavors THEY REUSED HER SPOON AFTER SHE TRIED EACH FLAVOR. Literally she tried a flavor, licked her spoon and ate the gelato, asked for another flavor then the woman asked for the spoon back to continue to grab samples for her. The woman working said it was for recycling purposes but honestly this is unsanitary and gross. Now all I can think of is all of the germs and dirty spoons with strangers spit in the gelato that I had. This needs to be addressed because it is disgusting.",https://s3-media2.fl.yelpcdn.com/buphoto/Im12MvtKw87eT9dZ9SKkEw/30s.jpg,,,voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=DgUhZRv8r9lzJK2lo60ogw&flag_id=A2s8fevE4wyRZc123zRzGQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnilly-cafe-chicago-2%3Fstart%3D20,Report review
